,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRIP10,27.541377470236498,0.31619522241312364,0.5088125950278759,0.6214374909406488,0.5343118109515093,0.6326914781830119
TRIP11,1325.789356822066,0.7362767895045068,0.1279487695886609,5.7544655714278745,8.691631585226516e-09,9.506817074059686e-08
TRIP12,4324.120453645277,0.36018860791633006,0.13178766027304065,2.7330981305084494,0.006274163624263202,0.01774835955693655
TRIP13,60.9038564574223,1.025512144366564,0.5145474061277441,1.99303724429225,0.04625736892337737,0.0914818120382067
TRIP4,188.04362536429193,0.18073758769801637,0.22961007024150587,0.7871500910561762,0.4311940094460064,0.5360612779661228
TRIP6,86.96857539972608,1.5093282045396181,0.3348529466046178,4.507435935218985,6.561573327844218e-06,4.15602063785278e-05
TRIQK,157.77234435457427,-0.5863991461503948,0.33641167627674734,-1.7430998609810338,0.0813161729045335,0.14464815377566448
TRIR,1648.2513644556468,-0.5823911447015105,0.1672536113006642,-3.482084124656492,0.0004975273643827962,0.0019899810633726344
TRIT1,182.26339101491737,-0.01620834770301032,0.2176877350493541,-0.07445687144172625,0.9406468574702538,0.9568902653668874
TRMO,351.0551015508672,-0.030889003741706514,0.22343912966343765,-0.13824348397809313,0.8900479897550279,0.9197587759300961
TRMT1,360.22734871551387,0.0676714100989494,0.18103262611113613,0.373807813280054,0.7085473060786971,0.7829584127273439
TRMT10A,102.46352908123393,0.21772547160139585,0.28203499951211936,0.7719803286047126,0.44012607847269314,0.5442407922649012
TRMT10B,133.66403367377396,0.16643060862553927,0.2191525287610905,0.7594281917092267,0.44759645457409547,0.5513668295536406
TRMT10C,377.9751422758492,-0.42696035749458394,0.24383532882406997,-1.751019261866851,0.07994259216056154,0.14259756426476503
TRMT11,192.68979991805497,0.8669669759759198,0.21959087463177543,3.9481011104387083,7.877353566063777e-05,0.0003928285164749758
TRMT112,823.5882650822865,-0.27224484804198,0.18833786749958595,-1.4455130646659708,0.14831382600481738,0.23177213039409805
TRMT12,280.42950339706954,0.07814351630926185,0.26487170855300196,0.2950240202555457,0.7679755304321507,0.8294670903252895
TRMT13,399.22516711656425,1.417501144776959,0.18187433031560818,7.7938494251341375,6.499799771843759e-15,1.4793009789105203e-13
TRMT1L,427.14145195376886,0.5773347053172082,0.33860547032252897,1.7050365570505537,0.0881876066067702,0.15426859083502611
TRMT2A,422.6436474837746,0.4300134804316355,0.2818195235367321,1.5258470209413577,0.12704796731922827,0.20501194870745634
TRMT2B,544.3169461994577,-0.08294165144864045,0.17869299462588217,-0.46415726381602124,0.6425350772405238,0.7276524303778225
TRMT44,221.89736219552074,-0.12048749325164666,0.21337119310487115,-0.5646849112964725,0.5722880989936536,0.6669594139636542
TRMT5,137.61156650139668,1.0476930636962918,0.316645132259448,3.3087294164934407,0.0009372036580528889,0.0034601523335306634
TRMT6,334.6962435330294,0.2028191843693984,0.24712197090422086,0.8207250194196887,0.41180291625384735,0.5172368921276134
TRMT61A,218.3219522095194,-0.8313167903182943,0.21059603246252986,-3.94744754019146,7.898881859683097e-05,0.0003937753938347646
TRMT61B,210.5742007566372,0.20950394301693803,0.18428416570176104,1.1368526548069886,0.2555998871489271,0.35567636942827013
TRMU,232.2971851033821,1.2990490330230573,0.22790638767757465,5.699923754927208,1.1986102401910066e-08,1.2785450869043643e-07
TRNAU1AP,229.13063377418365,0.24994319430743117,0.18788524640021004,1.3302970781166763,0.18342040950778193,0.2735071124649906
TRNT1,322.47304079534564,0.69978401661307,0.17132296968382696,4.084589578995199,4.4154790412695e-05,0.00023309097295856943
