source,target,weight,correlation
MAOB,RPS7P1,1,1
MAOB,SPARCL1,1,1
MAOB,XCL2,1,1
OSMR,CD8A,1,1
OSMR,CD8B,1,1
OSMR,CDH11,1,1
OSMR,CLIC3,1,1
OSMR,CRTAM,1,1
OSMR,MT-TS1,1,1
OSMR,NT5E,1,1
OSMR,PKHD1L1,1,1
OSMR,ZNF683,1,1
CDH11,COL4A1,1,1
CDH11,DPT,1,1
CDH11,SPARCL1,1,1
MST1P2,CD8B,1,1
MST1P2,NT5E,1,1
MST1P2,PKHD1L1,1,1
COL6A6,DPT,1,1
COL6A6,LAMA4,1,1
COL6A6,SPARCL1,1,1
ZNF683,CD8A,1,1
ZNF683,CD8B,1,1
ZNF683,CLIC3,1,1
ZNF683,CRTAM,1,1
ZNF683,CTSW,1,1
ZNF683,HCRTR2,1,1
ZNF683,LDHAP4,1,1
ZNF683,MT-TS1,1,1
ZNF683,NT5E,1,1
ZNF683,PKHD1L1,1,1
ZNF683,TRIM17,1,1
ZNF683,XCL2,1,1
CTSW,CD8A,1,1
CTSW,CD8B,1,1
CTSW,CLIC3,1,1
CTSW,CRTAM,1,1
CTSW,LDHAP4,1,1
CTSW,MT-TS1,1,1
CTSW,PKD1P2,1,1
CTSW,XCL2,1,1
NT5E,CD8A,1,1
NT5E,CD8B,1,1
NT5E,CLIC3,1,1
NT5E,CRTAM,1,1
NT5E,LDHAP4,1,1
NT5E,MT-TS1,1,1
NT5E,PKHD1L1,1,1
NT5E,TRIM17,1,1
DPT,COL4A1,1,1
DPT,SPARCL1,1,1
TRIM17,CD8A,1,1
TRIM17,CD8B,1,1
TRIM17,CRTAM,1,1
PKHD1L1,CD8A,1,1
PKHD1L1,CD8B,1,1
PKHD1L1,CLIC3,1,1
PKHD1L1,CRTAM,1,1
PKHD1L1,LDHAP4,1,1
XCL2,CD8A,1,1
XCL2,CD8B,1,1
XCL2,CLIC3,1,1
XCL2,LDHAP4,1,1
CRTAM,CD8A,1,1
CRTAM,CD8B,1,1
CRTAM,CLIC3,1,1
CRTAM,LDHAP4,1,1
CRTAM,MT-TS1,1,1
CRTAM,RPS7P1,1,1
COL4A1,COL4A2,1,1
COL4A1,SPARCL1,1,1
HCRTR2,LDHAP4,1,1
HCRTR2,MT-TS1,1,1
CLIC3,CD8A,1,1
CLIC3,CD8B,1,1
CLIC3,LDHAP4,1,1
CLIC3,MT-TS1,1,1
SPARCL1,COL4A2,1,1
RPS7P1,CD8A,1,1
RPS7P1,CD8B,1,1
RPS7P1,GPAT3,1,1
RPS7P1,MT-TS1,1,1
LDHAP4,CD8A,1,1
LDHAP4,CD8B,1,1
LDHAP4,MT-TS1,1,1
GPAT3,CD177,1,1
GPAT3,MT-TS1,1,1
CD8A,CD8B,1,1
CD8A,MT-TS1,1,1
MT-TS1,CD8B,1,1
