source,target,weight,correlation
SHC3,ARL4C,1,1
SHC3,ARMC4,1,1
SHC3,ASB1,1,1
SHC3,B4GALNT1,1,1
SHC3,BCAM,1,1
SHC3,BCAS4,1,1
SHC3,BCAT1,1,1
SHC3,BIRC3,1,1
SHC3,BMP2,1,1
SHC3,BRD9,1,1
SHC3,C11ORF68,1,1
SHC3,C15ORF52,1,1
SHC3,C22ORF23,1,1
SHC3,CACNA2D4,1,1
SHC3,CALB2,1,1
SHC3,CAMK1,1,1
SHC3,CAMK2N2,1,1
SHC3,CARD10,1,1
SHC3,CATSPER1,1,1
SHC3,CCDC85B,1,1
SHC3,CCDC90B,1,1
SHC3,CCR1,1,1
SHC3,CD151,1,1
SHC3,CD274,1,1
SHC3,CD33,1,1
SHC3,CDH13,1,1
SHC3,CDH24,1,1
SHC3,CDK9,1,1
SHC3,CDO1,1,1
SHC3,CEBPG,1,1
SHC3,CELSR3,1,1
SHC3,CLCF1,1,1
SHC3,CLDN4,1,1
SHC3,CLDND1,1,1
SHC3,CLSTN3,1,1
SHC3,CLU,1,1
SHC3,CMTM6,1,1
SHC3,CNIH2,1,1
SHC3,CNN1,1,1
SHC3,COL13A1,1,1
SHC3,COL5A1,1,1
SHC3,COL8A1,1,1
SHC3,CORO1A,1,1
SHC3,CRISPLD2,1,1
SHC3,CSRP1,1,1
SHC3,CYB5R2,1,1
SHC3,CYFIP2,1,1
SHC3,DAP,1,1
SHC3,DBN1,1,1
SHC3,DCBLD1,1,1
SHC3,DCBLD2,1,1
SHC3,DDA1,1,1
SHC3,DGKA,1,1
SHC3,DNAAF3,1,1
SHC3,DNAH2,1,1
SHC3,DNAJC6,1,1
SHC3,DNM1,1,1
SHC3,DNTTIP1,1,1
SHC3,DPM2,1,1
SHC3,DPM3,1,1
SHC3,DRD2,1,1
SHC3,DRP2,1,1
SHC3,DSC2,1,1
SHC3,DSP,1,1
SHC3,DUSP1,1,1
SHC3,EDIL3,1,1
SHC3,EEF1A2,1,1
SHC3,EFNB2,1,1
SHC3,ELFN2,1,1
SHC3,EPB41L1,1,1
SHC3,FAM155A,1,1
SHC3,FAM171A1,1,1
SHC3,FAM26E,1,1
SHC3,FAM84A,1,1
SHC3,FAM96B,1,1
SHC3,FBLIM1,1,1
SHC3,FBXL16,1,1
SHC3,FGF12,1,1
SHC3,FLG,1,1
SHC3,FLI1,1,1
SHC3,FLNB,1,1
SHC3,FLRT3,1,1
SHC3,FMNL1,1,1
SHC3,FOSL2,1,1
SHC3,FP325317.1,1,1
SHC3,FSTL3,1,1
SHC3,FUZ,1,1
SHC3,GALNT13,1,1
SHC3,GALNT16,1,1
SHC3,GALNT6,1,1
SHC3,GAP43,1,1
SHC3,GGT1,1,1
SHC3,GLIS1,1,1
SHC3,GLIS3,1,1
SHC3,GNAI1,1,1
SHC3,GNB5,1,1
SHC3,GOLGA2P10,1,1
SHC3,GOLGA2P7,1,1
SHC3,GOPC,1,1
SHC3,GPANK1,1,1
SHC3,GPR39,1,1
SHC3,GPRC5A,1,1
SHC3,GPT2,1,1
SHC3,GTF2H2C,1,1
SHC3,HBE1,1,1
SHC3,HBEGF,1,1
SHC3,HECW2,1,1
SHC3,HLA-DOA,1,1
SHC3,HLA-DRB1,1,1
SHC3,HLCS,1,1
SHC3,HMGA1,1,1
SHC3,IDS,1,1
SHC3,IFFO2,1,1
SHC3,IFT20,1,1
SHC3,IGFBP6,1,1
SHC3,IL11,1,1
SHC3,IL15,1,1
SHC3,IL31RA,1,1
SHC3,IL32,1,1
SHC3,ILDR2,1,1
SHC3,IRAK2,1,1
SHC3,ITGA3,1,1
SHC3,JUP,1,1
SHC3,KIF21B,1,1
SHC3,KIF5A,1,1
SHC3,KIF5C,1,1
SHC3,KLF7,1,1
SHC3,KLHL4,1,1
SHC3,KRT80,1,1
SHC3,KRT81,1,1
SHC3,KRT85,1,1
SHC3,KRTAP2-3,1,1
SHC3,LAPTM5,1,1
SHC3,LAT,1,1
SHC3,LAYN,1,1
SHC3,LEPROTL1,1,1
SHC3,LFNG,1,1
SHC3,LOXL1,1,1
SHC3,LOXL4,1,1
SHC3,LRRC49,1,1
SHC3,MAGEA10,1,1
SHC3,MANF,1,1
SHC3,MAP1B,1,1
SHC3,MAP3K7CL,1,1
SHC3,MAPK8IP1,1,1
SHC3,MARS,1,1
SHC3,MAST1,1,1
SHC3,MB21D2,1,1
SHC3,MDK,1,1
SHC3,MFSD5,1,1
SHC3,MICAL2,1,1
SHC3,MLLT11,1,1
SHC3,MOCOS,1,1
SHC3,MUC15,1,1
SHC3,MUS81,1,1
SHC3,MXD1,1,1
SHC3,MYL6B,1,1
SHC3,MYRF,1,1
SHC3,NALCN,1,1
SHC3,NAT14,1,1
SHC3,NBPF9,1,1
SHC3,NDRG4,1,1
SHC3,NECTIN3,1,1
SHC3,NEGR1,1,1
SHC3,NF2,1,1
SHC3,NFASC,1,1
SHC3,NGFR,1,1
SHC3,NHS,1,1
SHC3,NSUN6,1,1
SHC3,OCIAD2,1,1
SHC3,OCLN,1,1
SHC3,OLIG2,1,1
SHC3,P4HTM,1,1
SHC3,PAK3,1,1
SHC3,PALM2,1,1
SHC3,PAPPA,1,1
SHC3,PDLIM1,1,1
SHC3,PDLIM7,1,1
SHC3,PDP1,1,1
SHC3,PHLDB2,1,1
SHC3,PIANP,1,1
SHC3,PKP3,1,1
SHC3,PLCE1,1,1
SHC3,PLCXD2,1,1
SHC3,PLEKHG5,1,1
SHC3,PLIN3,1,1
SHC3,PMAIP1,1,1
SHC3,PMEPA1,1,1
SHC3,POLR2M,1,1
SHC3,POLR3D,1,1
SHC3,PRR3,1,1
SHC3,PSG5,1,1
SHC3,PTPN22,1,1
SHC3,PTPRF,1,1
SHC3,RAC2,1,1
SHC3,RAPH1,1,1
SHC3,RARB,1,1
SHC3,RB1CC1,1,1
SHC3,RBP1,1,1
SHC3,RFFL,1,1
SHC3,RFPL4A,1,1
SHC3,RFPL4AL1,1,1
SHC3,RGMB,1,1
SHC3,RIPK2,1,1
SHC3,ROBO4,1,1
SHC3,RP11-381O7.3,1,1
SHC3,RP11-465B22.3,1,1
SHC3,RP11-574E24.3,1,1
SHC3,RP5-1187M17.10,1,1
SHC3,RPL30,1,1
SHC3,RPL36,1,1
SHC3,RPL37,1,1
SHC3,RPL4,1,1
SHC3,RPRD1A,1,1
SHC3,RPS10,1,1
SHC3,RPS16P9,1,1
SHC3,RPS18,1,1
SHC3,RPS19,1,1
SHC3,RPS2P2,1,1
SHC3,RPS5,1,1
SHC3,S100A16,1,1
SHC3,S100A2,1,1
SHC3,SDC4,1,1
SHC3,SEMA3B,1,1
SHC3,SH3BGRL2,1,1
SHC3,SIM2,1,1
SHC3,SIPA1L3,1,1
SHC3,SLC14A1,1,1
SHC3,SLC35F1,1,1
SHC3,SLC8A1,1,1
SHC3,SLITRK5,1,1
SHC3,SMAD3,1,1
SHC3,SMURF2,1,1
SHC3,SOX11,1,1
SHC3,SOX9,1,1
SHC3,SPEG,1,1
SHC3,SPRED3,1,1
SHC3,SPTLC3,1,1
SHC3,SSR2,1,1
SHC3,STARD13,1,1
SHC3,STARD4,1,1
SHC3,STC2,1,1
SHC3,STEAP3,1,1
SHC3,STX10,1,1
SHC3,SYNGR3,1,1
SHC3,SYT1,1,1
SHC3,SYT11,1,1
SHC3,TBC1D23,1,1
SHC3,TENM4,1,1
SHC3,TGFBI,1,1
SHC3,THOC6,1,1
SHC3,THSD4,1,1
SHC3,TMCC3,1,1
SHC3,TMEM132A,1,1
SHC3,TMEM154,1,1
SHC3,TMEM223,1,1
SHC3,TMPRSS15,1,1
SHC3,TNFAIP2,1,1
SHC3,TRHDE,1,1
SHC3,TRIM5,1,1
SHC3,TRMT112,1,1
SHC3,TWF2,1,1
SHC3,UBXN2B,1,1
SHC3,UNK,1,1
SHC3,VAT1L,1,1
SHC3,WDFY2,1,1
SHC3,WFDC3,1,1
SHC3,XDH,1,1
SHC3,ZBTB26,1,1
SHC3,ZBTB6,1,1
SHC3,ZNF185,1,1
SHC3,ZNF780B,1,1
SHC3,ZNF865,1,1
RPLP2,ADO,1,1
RPLP2,ARHGAP29,1,1
RPLP2,C1ORF52,1,1
RPLP2,C8ORF76,1,1
RPLP2,CAPN2,1,1
RPLP2,CCBE1,1,1
RPLP2,CCDC6,1,1
RPLP2,CRYZ,1,1
RPLP2,CYB5R4,1,1
RPLP2,DAXX,1,1
RPLP2,DCAF16,1,1
RPLP2,DLST,1,1
RPLP2,FAM196B,1,1
RPLP2,FAM96B,1,1
RPLP2,FOSL2,1,1
RPLP2,FOXP1,1,1
RPLP2,GPN1,1,1
RPLP2,HMGN3,1,1
RPLP2,HYI,1,1
RPLP2,INO80C,1,1
RPLP2,IQGAP3,1,1
RPLP2,KCTD3,1,1
RPLP2,MARCH5,1,1
RPLP2,MICAL2,1,1
RPLP2,NUP210,1,1
RPLP2,OLIG2,1,1
RPLP2,PFDN6,1,1
RPLP2,PLCG1,1,1
RPLP2,PLPP4,1,1
RPLP2,PLRG1,1,1
RPLP2,PPIL1,1,1
RPLP2,PPIP5K1,1,1
RPLP2,PRSS12,1,1
RPLP2,RIPK2,1,1
RPLP2,RP9P,1,1
RPLP2,RPL10A,1,1
RPLP2,RPL21,1,1
RPLP2,RPL30,1,1
RPLP2,RPL41,1,1
RPLP2,RPL7,1,1
RPLP2,RPS10,1,1
RPLP2,RPS11,1,1
RPLP2,RPS16,1,1
RPLP2,RPS18,1,1
RPLP2,RPS23,1,1
RPLP2,RPSA,1,1
RPLP2,RTN3,1,1
RPLP2,SERPINB8,1,1
RPLP2,SIPA1L3,1,1
RPLP2,SLC8A1,1,1
RPLP2,THOC6,1,1
RPLP2,TICAM2,1,1
RPLP2,TPD52L2,1,1
RPLP2,TRMT112,1,1
RPLP2,TRNT1,1,1
RPLP2,USP33,1,1
RPLP2,ZBTB18,1,1
RPLP2,ZNF485,1,1
RPLP2,ZNF804A,1,1
ROBO4,AAGAB,1,1
ROBO4,ACAA1,1,1
ROBO4,ADAMTS16,1,1
ROBO4,ADAMTS6,1,1
ROBO4,ADAMTSL1,1,1
ROBO4,ADCY7,1,1
ROBO4,ADD2,1,1
ROBO4,ADGRE1,1,1
ROBO4,ADGRL3,1,1
ROBO4,ADK,1,1
ROBO4,ADO,1,1
ROBO4,ADORA1,1,1
ROBO4,ADPRHL1,1,1
ROBO4,ADRA1B,1,1
ROBO4,AGAP2,1,1
ROBO4,AGFG2,1,1
ROBO4,AJUBA,1,1
ROBO4,AKTIP,1,1
ROBO4,AMPD3,1,1
ROBO4,ANKEF1,1,1
ROBO4,ANOS1,1,1
ROBO4,AP2M1,1,1
ROBO4,AQP7,1,1
ROBO4,AQP7P1,1,1
ROBO4,ARC,1,1
ROBO4,ARFGEF3,1,1
ROBO4,ARFRP1,1,1
ROBO4,ARHGAP29,1,1
ROBO4,ARHGEF4,1,1
ROBO4,ARL14EP,1,1
ROBO4,ARL4C,1,1
ROBO4,ARL5B,1,1
ROBO4,ARMC4,1,1
ROBO4,ARNTL2,1,1
ROBO4,ARPC4,1,1
ROBO4,ASAH2,1,1
ROBO4,ASAH2B,1,1
ROBO4,ASB1,1,1
ROBO4,AXL,1,1
ROBO4,B3GNTL1,1,1
ROBO4,B4GALNT1,1,1
ROBO4,BASP1,1,1
ROBO4,BCAS4,1,1
ROBO4,BCAT1,1,1
ROBO4,BCL10,1,1
ROBO4,BDNF,1,1
ROBO4,BET1L,1,1
ROBO4,BEX1,1,1
ROBO4,BIRC3,1,1
ROBO4,BMP2,1,1
ROBO4,BRD9,1,1
ROBO4,BTF3,1,1
ROBO4,C11ORF68,1,1
ROBO4,C15ORF52,1,1
ROBO4,C1ORF106,1,1
ROBO4,C1ORF52,1,1
ROBO4,C21ORF59,1,1
ROBO4,C22ORF23,1,1
ROBO4,CABIN1,1,1
ROBO4,CACNA2D4,1,1
ROBO4,CALB2,1,1
ROBO4,CAMK1,1,1
ROBO4,CAMK2G,1,1
ROBO4,CAMK2N2,1,1
ROBO4,CARD10,1,1
ROBO4,CATSPER1,1,1
ROBO4,CCDC6,1,1
ROBO4,CCDC85B,1,1
ROBO4,CCDC90B,1,1
ROBO4,CCR1,1,1
ROBO4,CD151,1,1
ROBO4,CD163L1,1,1
ROBO4,CD274,1,1
ROBO4,CD33,1,1
ROBO4,CDH13,1,1
ROBO4,CDH24,1,1
ROBO4,CDH4,1,1
ROBO4,CDK9,1,1
ROBO4,CDO1,1,1
ROBO4,CEBPG,1,1
ROBO4,CELSR3,1,1
ROBO4,CENPBD1P1,1,1
ROBO4,CLCF1,1,1
ROBO4,CLDN4,1,1
ROBO4,CLDND1,1,1
ROBO4,CLMP,1,1
ROBO4,CLNS1A,1,1
ROBO4,CLU,1,1
ROBO4,CMTM3,1,1
ROBO4,CNIH2,1,1
ROBO4,CNN1,1,1
ROBO4,CNN2,1,1
ROBO4,COL12A1,1,1
ROBO4,COL13A1,1,1
ROBO4,COL5A1,1,1
ROBO4,COL7A1,1,1
ROBO4,COL8A1,1,1
ROBO4,CORO1A,1,1
ROBO4,CREB3L1,1,1
ROBO4,CRISPLD2,1,1
ROBO4,CRYZ,1,1
ROBO4,CSRNP1,1,1
ROBO4,CSRP1,1,1
ROBO4,CSRP2,1,1
ROBO4,CYB5R2,1,1
ROBO4,CYB5R4,1,1
ROBO4,CYFIP2,1,1
ROBO4,DAGLA,1,1
ROBO4,DAP,1,1
ROBO4,DAXX,1,1
ROBO4,DBN1,1,1
ROBO4,DBNDD2,1,1
ROBO4,DCBLD1,1,1
ROBO4,DCBLD2,1,1
ROBO4,DDA1,1,1
ROBO4,DDX19B,1,1
ROBO4,DENND1B,1,1
ROBO4,DENND3,1,1
ROBO4,DESI2,1,1
ROBO4,DNAAF2,1,1
ROBO4,DNAAF3,1,1
ROBO4,DNAH2,1,1
ROBO4,DNAJC6,1,1
ROBO4,DNM1,1,1
ROBO4,DNTTIP1,1,1
ROBO4,DPF3,1,1
ROBO4,DPM2,1,1
ROBO4,DPM3,1,1
ROBO4,DRAP1,1,1
ROBO4,DRD2,1,1
ROBO4,DRP2,1,1
ROBO4,DSC2,1,1
ROBO4,DSP,1,1
ROBO4,DTD1,1,1
ROBO4,DTWD1,1,1
ROBO4,E2F4,1,1
ROBO4,EDC3,1,1
ROBO4,EEF1A2,1,1
ROBO4,EEF2,1,1
ROBO4,EFEMP1,1,1
ROBO4,EFNB2,1,1
ROBO4,ELFN2,1,1
ROBO4,EMC4,1,1
ROBO4,EPB41L1,1,1
ROBO4,EPHA2,1,1
ROBO4,EPN1,1,1
ROBO4,FADD,1,1
ROBO4,FADS1,1,1
ROBO4,FAM155A,1,1
ROBO4,FAM171A1,1,1
ROBO4,FAM196B,1,1
ROBO4,FAM26E,1,1
ROBO4,FAM84A,1,1
ROBO4,FAM96B,1,1
ROBO4,FAU,1,1
ROBO4,FBLIM1,1,1
ROBO4,FBXL16,1,1
ROBO4,FBXO4,1,1
ROBO4,FERMT1,1,1
ROBO4,FGF12,1,1
ROBO4,FLG,1,1
ROBO4,FLI1,1,1
ROBO4,FLNB,1,1
ROBO4,FLNC,1,1
ROBO4,FLRT3,1,1
ROBO4,FMNL1,1,1
ROBO4,FOSL2,1,1
ROBO4,FOXC2,1,1
ROBO4,FOXG1,1,1
ROBO4,FOXR2,1,1
ROBO4,FP325317.1,1,1
ROBO4,FSTL3,1,1
ROBO4,FUZ,1,1
ROBO4,FZR1,1,1
ROBO4,GALNT13,1,1
ROBO4,GALNT14,1,1
ROBO4,GALNT16,1,1
ROBO4,GALNT6,1,1
ROBO4,GAP43,1,1
ROBO4,GGT1,1,1
ROBO4,GLIPR1,1,1
ROBO4,GLIS1,1,1
ROBO4,GLIS3,1,1
ROBO4,GNAI1,1,1
ROBO4,GNB5,1,1
