source,target,weight,correlation
POLR2F,ZNF593,1,1
RP11-61L23.2,AC004980.7,1,1
RP11-61L23.2,ACPP,1,1
RP11-61L23.2,ADGRB1,1,1
RP11-61L23.2,AFAP1L2,1,1
RP11-61L23.2,AGMO,1,1
RP11-61L23.2,ALS2CR11,1,1
RP11-61L23.2,ANGPTL1,1,1
RP11-61L23.2,ANK3,1,1
RP11-61L23.2,ARHGAP6,1,1
RP11-61L23.2,ARPP21,1,1
RP11-61L23.2,ATP9A,1,1
RP11-61L23.2,ATXN1,1,1
RP11-61L23.2,C1QTNF3,1,1
RP11-61L23.2,C1QTNF3-AMACR,1,1
RP11-61L23.2,CA12,1,1
RP11-61L23.2,CHURC1-FNTB,1,1
RP11-61L23.2,COL9A2,1,1
RP11-61L23.2,COLGALT2,1,1
RP11-61L23.2,CT45A1,1,1
RP11-61L23.2,CT45A10,1,1
RP11-61L23.2,CT45A3,1,1
RP11-61L23.2,CT45A5,1,1
RP11-61L23.2,CT45A8,1,1
RP11-61L23.2,CT45A9,1,1
RP11-61L23.2,CT55,1,1
RP11-61L23.2,CYB561,1,1
RP11-61L23.2,DMRT2,1,1
RP11-61L23.2,DNAH9,1,1
RP11-61L23.2,DUSP2,1,1
RP11-61L23.2,EBF3,1,1
RP11-61L23.2,EGFLAM,1,1
RP11-61L23.2,EMILIN1,1,1
RP11-61L23.2,ENG,1,1
RP11-61L23.2,EPHB3,1,1
RP11-61L23.2,FAM212B,1,1
RP11-61L23.2,FAM86B1,1,1
RP11-61L23.2,FOXF1,1,1
RP11-61L23.2,FSCN1,1,1
RP11-61L23.2,FST,1,1
RP11-61L23.2,GALNT5,1,1
RP11-61L23.2,GLI2,1,1
RP11-61L23.2,GPC1,1,1
RP11-61L23.2,GRIK4,1,1
RP11-61L23.2,IGFBP5,1,1
RP11-61L23.2,IL13RA2,1,1
RP11-61L23.2,IL27RA,1,1
RP11-61L23.2,ITPRIPL2,1,1
RP11-61L23.2,JARID2,1,1
RP11-61L23.2,KALRN,1,1
RP11-61L23.2,KCNC3,1,1
RP11-61L23.2,KDM5C,1,1
RP11-61L23.2,KIAA1671,1,1
RP11-61L23.2,LIFR,1,1
RP11-61L23.2,LONRF2,1,1
RP11-61L23.2,LOXL3,1,1
RP11-61L23.2,LPL,1,1
RP11-61L23.2,MAGEA4,1,1
RP11-61L23.2,MEOX2,1,1
RP11-61L23.2,MICALL2,1,1
RP11-61L23.2,MRPS6,1,1
RP11-61L23.2,NDRG1,1,1
RP11-61L23.2,NDUFA8,1,1
RP11-61L23.2,NKX2-5,1,1
RP11-61L23.2,NPTX2,1,1
RP11-61L23.2,NR0B1,1,1
RP11-61L23.2,NR4A2,1,1
RP11-61L23.2,OLFML3,1,1
RP11-61L23.2,P2RY1,1,1
RP11-61L23.2,PAPSS2,1,1
RP11-61L23.2,PATZ1,1,1
RP11-61L23.2,PCDHA1,1,1
RP11-61L23.2,PCDHA10,1,1
RP11-61L23.2,PCDHA11,1,1
RP11-61L23.2,PCDHA13,1,1
RP11-61L23.2,PCDHA5,1,1
RP11-61L23.2,PCDHA7,1,1
RP11-61L23.2,PCDHB15,1,1
RP11-61L23.2,PCDHB16,1,1
RP11-61L23.2,PCDHB17P,1,1
RP11-61L23.2,PCDHB2,1,1
RP11-61L23.2,PCDHB3,1,1
RP11-61L23.2,PCDHB7,1,1
RP11-61L23.2,PCDHGA3,1,1
RP11-61L23.2,PCDHGA7,1,1
RP11-61L23.2,PCSK5,1,1
RP11-61L23.2,PHLDB1,1,1
RP11-61L23.2,PIP5K1B,1,1
RP11-61L23.2,PLXNB2,1,1
RP11-61L23.2,POU3F3,1,1
RP11-61L23.2,PPFIA4,1,1
RP11-61L23.2,PRKAR1B,1,1
RP11-61L23.2,PRR4,1,1
RP11-61L23.2,PRRX1,1,1
RP11-61L23.2,PTPRD,1,1
RP11-61L23.2,RAB36,1,1
RP11-61L23.2,RAB7B,1,1
RP11-61L23.2,RELN,1,1
RP11-61L23.2,RNF175,1,1
RP11-61L23.2,RYR2,1,1
RP11-61L23.2,S100A13,1,1
RP11-61L23.2,SARM1,1,1
RP11-61L23.2,SCARA5,1,1
RP11-61L23.2,SCRG1,1,1
RP11-61L23.2,SH3RF3,1,1
RP11-61L23.2,SLC1A3,1,1
RP11-61L23.2,SLC35E4,1,1
RP11-61L23.2,SLC43A2,1,1
RP11-61L23.2,SLC5A3,1,1
RP11-61L23.2,SNED1,1,1
RP11-61L23.2,ST8SIA5,1,1
RP11-61L23.2,SYTL5,1,1
RP11-61L23.2,TBL2,1,1
RP11-61L23.2,TBXAS1,1,1
RP11-61L23.2,TCAF2,1,1
RP11-61L23.2,TCN1,1,1
RP11-61L23.2,TDRD1,1,1
RP11-61L23.2,TENM1,1,1
RP11-61L23.2,TESC,1,1
RP11-61L23.2,TGFA,1,1
RP11-61L23.2,THRB,1,1
RP11-61L23.2,TMEM2,1,1
RP11-61L23.2,TRIM9,1,1
RP11-61L23.2,TYW1B,1,1
RP11-61L23.2,UNC13A,1,1
RP11-61L23.2,UNC5C,1,1
RP11-61L23.2,XYLT1,1,1
RP11-61L23.2,ZBTB45P2,1,1
RP11-61L23.2,ZNF860,1,1
S100A10,C17ORF89,1,1
S100A10,DUSP14,1,1
S100A10,EIF2B3,1,1
S100A10,ERAL1,1,1
S100A10,EXTL2,1,1
S100A10,FAM72A,1,1
S100A10,FZD5,1,1
S100A10,L1CAM,1,1
S100A10,LRRC59,1,1
S100A10,MRPL4,1,1
S100A10,NOC2LP1,1,1
S100A10,OFD1,1,1
S100A10,PELP1,1,1
S100A10,PTK7,1,1
S100A10,PUM3,1,1
S100A10,SEC31A,1,1
S100A10,SPHK1,1,1
LAMC1,ACSS2,1,1
LAMC1,ACTN2,1,1
LAMC1,ACTR1A,1,1
LAMC1,ADAM15,1,1
LAMC1,ADCY1,1,1
LAMC1,AHR,1,1
LAMC1,ALG13,1,1
LAMC1,ANGPT1,1,1
LAMC1,ANKRD54,1,1
LAMC1,ANXA11,1,1
LAMC1,APOO,1,1
LAMC1,ARHGAP25,1,1
LAMC1,ART3,1,1
LAMC1,ATP9A,1,1
LAMC1,BCL7A,1,1
LAMC1,BPNT1,1,1
LAMC1,C3ORF67,1,1
LAMC1,C9ORF3,1,1
LAMC1,CC2D1A,1,1
LAMC1,CELSR1,1,1
LAMC1,CEP70,1,1
