,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CXXC1,1864.7997821860035,-0.3155306832452861,0.1052182666536897,-2.998820388134776,0.0027102703051553787,0.0065647788135375
CXXC5,2268.132033341073,-0.5707621097902538,0.1346277071081621,-4.239559018350467,2.2395930842461042e-05,9.51932503040199e-05
CYB561,92.75620858209771,-0.36567176430687737,0.21469750199299983,-1.7031952440639018,0.08853153641506317,0.1373034007874333
CYB561A3,1588.3456500027605,0.8546881197409426,0.10895047854126791,7.844739474156661,4.338532342258297e-15,1.5164706299853723e-13
CYB561D1,928.6049836375959,-0.7547897417176918,0.14216529584360482,-5.309240467153329,1.1008301550943007e-07,8.025849386402795e-07
CYB561D2,290.55289257696364,0.24679291212040497,0.15534478331981702,1.5886784663526072,0.11213300293730682,0.16817821467690436
CYB5A,968.5607422728431,0.20984628897878344,0.1438129718488297,1.459161063713816,0.14452078260955462,0.20869059907214635
CYB5B,3695.191598840104,0.7798304710796824,0.17317270455423928,4.5031950796577895,6.693938530335292e-06,3.217448580491856e-05
CYB5D1,114.13619493847864,0.564684147921568,0.21855745836721335,2.58368738427038,0.009775035117224442,0.020161328957836677
CYB5D2,430.7135986929213,0.4094783652527364,0.16208096533594682,2.526381579749396,0.011524423351623058,0.0232921024091458
CYB5R1,792.0867390151167,0.055867405278330506,0.12292412761819355,0.45448689659898617,0.6494784210115022,0.7212419746651243
CYB5R3,975.7398436250284,-0.2108337180528203,0.22250532194795355,-0.9475446079538566,0.3433613367901144,0.4328040338237607
CYB5R4,1808.596527266342,0.4029949905116162,0.11996258906786941,3.3593388875895287,0.0007812919314247713,0.0021920851047025325
CYB5RL,107.40151248879478,-0.718741667575949,0.3253665866954733,-2.209021137897774,0.027173170684345323,0.04950518030926796
CYBA,2907.7539201144036,-0.4049902595511058,0.17998258804642397,-2.2501635516355853,0.024438565076228807,0.045110981380925216
CYBB,187.9122687158211,2.14627883148611,0.4055855689566906,5.291802755722047,1.2111648106700294e-07,8.771506588063782e-07
CYBC1,2627.27865352081,-0.5535325647569563,0.14871903430785374,-3.7220021454087986,0.00019764934332487836,0.0006538236966477708
CYBRD1,609.8819313505164,0.4559322201723505,0.27901364360282815,1.634085753961779,0.10224084571569411,0.15557190806724946
CYC1,1815.3191406581527,0.8982569469441303,0.15316268658985438,5.86472441130209,4.498792716344797e-09,4.501356942718902e-08
CYCS,7322.035819512014,1.1365904617539329,0.18252715280323734,6.226966477580283,4.755528212285999e-10,5.846894181004397e-09
CYFIP1,508.43566172353115,0.9738393699442387,0.14679274309744916,6.634111124265523,3.264638192598155e-11,5.199397056941355e-10
CYFIP2,18996.77021511171,-0.611176893454431,0.13206249812204246,-4.627936788607665,3.693266993930672e-06,1.887125654499052e-05
CYGB,22.194542574781494,0.37712605052100845,0.6171341894901332,0.611092460835113,0.5411383706540418,0.6253708666493458
CYHR1,1033.4444540026461,-0.5239169169881621,0.12849848032479294,-4.0772226695904035,4.557684141389267e-05,0.00017889901055853175
CYLD,14068.03255254936,-0.11077471224458371,0.15134380300274863,-0.7319408528578595,0.46420466971240315,0.5530677328751714
CYLD-AS1,20.967859471832334,-0.2620167137141561,0.4570624357199267,-0.5732624106407894,0.5664670325652312,0.6470223140180804
CYP1B1,413.4137166095942,-1.0619965204429875,0.2749200974058449,-3.8629279214725356,0.00011203607282214058,0.0003955436680484914
CYP1B1-AS1,52.84244526705072,-1.5878203032150175,0.55951369341882,-2.8378578073985867,0.0045417410399152276,0.01036172804182248
CYP20A1,2176.4249129464097,-0.9147640905016514,0.2150676293180008,-4.25337877858445,2.105689494207644e-05,9.008336939882633e-05
CYP26B1,132.2136317614669,-2.081762593477021,0.3776917652750154,-5.5118029697078255,3.551763962983149e-08,2.901464263245645e-07
CYP27A1,70.79451971632794,-1.1395126853193664,0.34930281189926327,-3.2622488182202054,0.001105320792672751,0.0029763461505524585
CYP27B1,17.649509327349545,0.24006839144980122,0.5303710986425572,0.45264229529896566,0.6508063376408644,0.7224119530940784
CYP2B7P,11.957704393372262,-2.7646730548615137,0.9908228892089735,-2.790279761369561,0.00526625152447659,0.011768247218558084
CYP2C8,22.8028905227455,-1.538778995241181,0.5141381414504954,-2.9929290810830547,0.002763139488851994,0.006673011431423517
CYP2D6,61.5978395137753,-2.078054807361595,0.4160212977943435,-4.995068325537659,5.881494073782816e-07,3.605810045467393e-06
CYP2D7,65.56367776552688,-1.4606963944820657,0.38579617204540695,-3.786186852860081,0.00015297666205936646,0.0005214408379451847
CYP2D8P,54.25664311334398,-0.5078791359331539,0.32240451650255264,-1.5752854254110076,0.11519057659394284,0.1719803363832643
CYP2E1,190.96681475849513,1.5067443116722667,0.34386046258041647,4.38184809141846,1.1767684858882403e-05,5.354771114213223e-05
CYP2J2,74.13790256643227,-0.46430252178324816,0.3204714253176477,-1.448810986261994,0.1473903748480923,0.21198184180473467
CYP2R1,834.7680607573681,-0.26082113576489085,0.17878994799686992,-1.4588131977613026,0.14461652911596867,0.20879069208655662
CYP2S1,31.8865701006634,2.9303754843265364,0.5397755091481993,5.428878181136559,5.670937341597215e-08,4.4179062652807886e-07
CYP2U1,1922.7430313857367,0.1206595786648623,0.23007921347824198,0.5244262479899027,0.5999821041859041,0.6777575621359287
CYP2U1-AS1,16.969350677291178,0.2349531217797982,0.4793303536718964,0.49016950414249083,0.624013958491441,0.699032675145061
CYP46A1,35.54005786623342,-3.3236137120447062,0.6414298228786309,-5.181570287968336,2.2002564534027367e-07,1.4983556770392172e-06
CYP4F35P,35.57996089467219,-2.946280019276905,0.4550864795704292,-6.474110200017354,9.537227951240814e-11,1.3710524513344277e-09
CYP4V2,1980.0114893966222,0.36625452805580905,0.20916892950589297,1.7509987210863,0.07994613031274422,0.12591654997617846
CYP51A1,66.93054783623009,1.0491341046826674,0.339337317831112,3.0917144963255145,0.0019900414920522684,0.004989789800497348
CYP7B1,30.23192625529986,0.7339031164818416,0.421415077482477,1.741520784842726,0.08159233319524867,0.1282153642482329
CYREN,1354.501501698181,0.26354877145363725,0.12497000804579673,2.108896170968131,0.03495354479662358,0.0615848170226225
CYRIA,249.5611004040942,1.8286590320463758,0.28220639925777796,6.479863804845934,9.180544953667563e-11,1.3355748593277515e-09
CYRIB,8253.826220870933,0.6137962607024999,0.13746003262395995,4.4652707335056485,7.996756511449e-06,3.7646232456609874e-05
CYSLTR1,805.1224110727645,2.46204073215994,0.20964488113333593,11.74386285441456,7.593706005389976e-32,1.7906412116291974e-29
CYSLTR2,355.8293669891839,0.44627634331081156,0.23991349313023835,1.8601552479941093,0.0628635645241791,0.10214496924137356
CYSTM1,194.41257257029173,0.3134014358589289,0.16229285836539747,1.9310858100318562,0.05347244152266788,0.08885266129749998
CYTH1,6894.869872464155,-0.6307711596641139,0.12249275378755586,-5.1494569283509275,2.612417546342181e-07,1.7415014689730005e-06
CYTH2,1607.7967659711549,0.2425626530038429,0.13467727818640723,1.8010658981993324,0.07169249394836007,0.11455062843574315
CYTH3,470.48220188518076,0.14664221758544366,0.19262478940494052,0.761284246116261,0.4464873081357462,0.5357779873337881
CYTH4,3513.7776837283755,-1.639233658418115,0.17273794858618882,-9.489713591221722,2.3166991188725002e-21,2.21827450782222e-19
CYTIP,14174.899246407249,-0.32411884887987913,0.17754772678084235,-1.825530829127191,0.06792096328852525,0.1092530339030147
CYTL1,41.83413626216736,0.2230514608039888,0.549968117847125,0.40557162054617607,0.6850573844974424,0.7523963585453661
CYTOR,161.93526696712624,1.420389215012981,0.30118576787209217,4.715990483375673,2.4053767829987494e-06,1.2890959224761616e-05
CYYR1,163.4447324380054,0.831333567360791,0.2594887246917093,3.203736764857407,0.0013565644675844195,0.0035655235440635908
CZIB,1324.242952767387,0.5407489273318687,0.1276496305394388,4.236196572185127,2.2733777401612733e-05,9.649944899733465e-05
CZIB-DT,20.15741299272902,1.0648676566608637,0.5204679378463489,2.0459812780537328,0.04075821270061604,0.07026833287396692
D2HGDH,550.2115153171691,-0.7365191261094097,0.26362875412099973,-2.793773875558976,0.005209689353842022,0.011658409431958606
DAAM1,859.2757844327182,-0.26077199760192116,0.16179986618975886,-1.6116947667687673,0.10702837703851813,0.16180156093219883
