source,target,weight,correlation
PRTN3,AZU1,1,1
PRTN3,MPO,1,1
CYP46A1,ADAMTS17,1,1
AZU1,MPO,1,1
MPO,ANKRD55,1,1
MPO,KRT14,1,1
KRT14,ADAMTS17,1,1
KRT14,ANKRD55,1,1
