,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABCA13,17.129061394927398,-0.7882765413773237,1.0562242354255762,-0.7463155217790564,0.4554768372105107,0.6076872357424807
ABCA2,525.7943674060032,-1.9692217030362666,0.308414887171342,-6.384976163430956,1.7142416916056215e-10,4.075471376494655e-09
ABCA3,44.580826586523486,-1.1502544252526905,0.5074900224397539,-2.2665557437422166,0.023417378222248507,0.06823862624291112
ABCA5,327.5270964567144,1.5064156200033108,0.3812572321820308,3.951179132738588,7.776708652900598e-05,0.0005798112571763016
ABCA6,11.183712193802192,-2.398560373854212,0.7815405475324466,-3.0690159089341837,0.002147651542804477,0.009828122862756285
ABCA7,837.5199948950706,-0.058720808190715505,0.27852647847734313,-0.2108266636326003,0.8330225315720812,0.8957362208471313
ABCA8,0.16170372982409903,-1.7580709033662916,4.0629073312265005,-0.4327125282563532,0.6652236270629773,
ABCA9,0.6253300015665418,0.1924407959582321,2.8911643894912333,0.06656169281058988,0.94693064279054,
ABCB1,518.7703854960313,-0.7434578085900412,0.1914504680482859,-3.8832906295247764,0.00010305227007768324,0.0007460660417215379
ABCB10,555.3005560291493,0.23055719409871095,0.1851814823870231,1.2450337427197724,0.213119347217277,0.3598009234073519
ABCB4,32.35335823441167,-3.8331403182650226,1.1333804495448785,-3.3820420316975315,0.000719491349947884,0.00392788981415993
ABCB7,587.3252674470477,0.346685894522958,0.15963654392248453,2.1717201212480517,0.029876779888921352,0.08270570393962923
ABCB8,303.11116600532586,-0.08121729737519444,0.2258132116736856,-0.35966583519727174,0.7190970441184663,0.8195059865707587
ABCB9,48.037815855362375,0.31027169482264927,0.4050356376438108,0.7660355435081563,0.44365515356700747,0.5964499237119382
ABCC1,1213.4258521164397,-0.1494723468474569,0.2510864527820802,-0.5953023159604117,0.5516414081136624,0.6887924062342553
ABCC10,452.4512504244249,-0.2571688024729047,0.1965913850926403,-1.308138718040561,0.1908262631227089,0.33219623636159396
ABCC2,33.725855424977105,1.2881038728429797,0.6069257759974523,2.122341682928271,0.03380905553924071,0.09127206568652163
ABCC3,171.14107004064778,-8.393214776524104,1.0460715621873484,-8.023556972501757,1.0272630908478636e-15,4.644741705244635e-14
ABCC4,452.2214810055431,-0.5751942880408396,0.21365905850474945,-2.6921128084445503,0.00710009249441172,0.02608558408963827
ABCC5,391.7933703538261,0.24559539850651774,0.26200988108449114,0.9373516658607232,0.3485776947374809,0.5057121279951249
ABCC9,92.00117951167485,1.0916562211082352,0.48631775652348264,2.2447385612898607,0.024784920986313887,0.07147134606784271
ABCD1,215.2589611897036,-1.2856433036143977,0.23181901775841673,-5.545892291521106,2.9245882658180994e-08,4.7581049710992034e-07
ABCD2,622.1274405894885,-0.1223619379950279,0.2969968723492138,-0.41199739588891265,0.6803413319417286,0.7920568069521428
ABCD3,469.62485831169084,0.06598966323906118,0.2898735691560604,0.22764981102341916,0.8199184928983503,0.8864308776090424
ABCD4,309.20889293467246,0.15877763713241688,0.3005235790018489,0.5283367037614045,0.5972656609507432,0.7268573185612578
ABCE1,2115.290220332863,0.44033279487752836,0.14651626048453525,3.0053510335394162,0.0026527450177205158,0.011668594915308984
ABCF1,1293.5863459262284,-0.07288121154403165,0.21311396761257903,-0.3419823316157427,0.7323641888340504,0.82800481162776
ABCF2,679.6821127116738,-0.3004964088608756,0.20066342075690968,-1.4975146328483402,0.1342594009763782,0.25681074103189916
ABCF3,466.4893908918195,-0.24382661901104966,0.22150231893802425,-1.1007858526269951,0.2709898704656277,0.4263411987045952
ABCG1,437.42855269003104,0.0954921606883033,0.24867872159822496,0.38399811642342346,0.7009798435575807,0.806088539088683
ABCG2,17.749961371339314,-1.0434596112852197,0.7366909855516232,-1.4164142520406882,0.15665425356568274,0.287951577198923
ABHD10,426.25781121678904,0.4214567932457357,0.17882000530171763,2.356877199140132,0.01842934017791566,0.05646480594271254
ABHD11,54.708198430285925,0.07461707221701165,0.39413267281519093,0.1893196818321115,0.8498422703864565,0.9065665351307811
ABHD12,268.11152250731715,-0.17759860638061392,0.20540243245833295,-0.8646373085997452,0.38723788841228435,0.5425231893543457
ABHD12B,0.2812813720324821,-0.9609534186551003,4.034679211292808,-0.2381734379192907,0.8117465778561843,
ABHD13,1051.8915327175928,0.580347111706299,0.1378728291597063,4.209292833427305,2.56171202364843e-05,0.00022017280016663478
ABHD14A,62.542770861054805,-0.09195962689615546,0.4513109228986435,-0.20376113723444708,0.8385401636525742,0.8995038215733168
ABHD14B,792.946512417908,0.008090922747648858,0.21909347559007494,0.0369290903157108,0.9705415448439655,0.9826591315181711
ABHD15,305.3622816906913,-1.6231863682546088,0.31656817229591405,-5.127446503804954,2.9369839637225954e-07,4.004731140173086e-06
