source,target,weight,correlation
GHITM,AP3S1,1,1
GHITM,ATG12,1,1
GHITM,CEP120,1,1
GHITM,CRNKL1,1,1
GHITM,DR1,1,1
GHITM,EEF1B2,1,1
GHITM,FAM178B,1,1
GHITM,GNG5,1,1
GHITM,HARS2,1,1
GHITM,METTL10,1,1
GHITM,MIS12,1,1
GHITM,MRPS16,1,1
GHITM,NDUFAF5,1,1
GHITM,NRM,1,1
GHITM,PANK3,1,1
GHITM,PRRG4,1,1
GHITM,RBBP9,1,1
GHITM,RICTOR,1,1
GHITM,SEC23IP,1,1
GHITM,SEP15,1,1
GHITM,SLC35C1,1,1
GHITM,ST7L,1,1
GHITM,TIFA,1,1
GHITM,TMTC4,1,1
GHITM,TNFAIP8L1,1,1
GHITM,TYW3,1,1
GHITM,UBLCP1,1,1
GHITM,UBQLN1,1,1
GHITM,ZNF511,1,1
MAGOHB,ADAMTS1,1,1
MAGOHB,BTN3A1,1,1
MAGOHB,C12ORF29,1,1
MAGOHB,CCDC59,1,1
MAGOHB,CDCA4,1,1
MAGOHB,CFAP20,1,1
MAGOHB,DDX10,1,1
MAGOHB,DDX28,1,1
MAGOHB,DPY19L2P1,1,1
MAGOHB,EIF5,1,1
MAGOHB,EMG1,1,1
MAGOHB,IPO4,1,1
MAGOHB,MAK16,1,1
MAGOHB,MRPL50,1,1
MAGOHB,NAP1L1,1,1
MAGOHB,NASP,1,1
MAGOHB,NAT10,1,1
MAGOHB,NEK7,1,1
MAGOHB,PM20D2,1,1
MAGOHB,PPP2R2A,1,1
MAGOHB,PRPF40A,1,1
MAGOHB,PSMB5,1,1
MAGOHB,RAD18,1,1
MAGOHB,SCO1,1,1
MAGOHB,SIVA1,1,1
MAGOHB,SNAPC1,1,1
MAGOHB,SUB1,1,1
MAGOHB,TOMM34,1,1
MAGOHB,UCK2,1,1
MAGOHB,WDR73,1,1
MAGOHB,ZNF146,1,1
MAGOHB,ZNF215,1,1
MAGOHB,ZNF26,1,1
MAGOHB,ZNF639,1,1
RIOK2,ABCE1,1,1
RIOK2,ABCF1,1,1
RIOK2,BCCIP,1,1
RIOK2,BZW1,1,1
RIOK2,CCDC138,1,1
RIOK2,CD3EAP,1,1
RIOK2,CDC25A,1,1
RIOK2,CDK4,1,1
RIOK2,CEBPZ,1,1
RIOK2,COQ5,1,1
RIOK2,CSTF2,1,1
RIOK2,DCAF13,1,1
RIOK2,DDX18,1,1
RIOK2,DDX31,1,1
RIOK2,DIAPH1,1,1
RIOK2,DPH2,1,1
RIOK2,EBNA1BP2,1,1
RIOK2,ERVK3-1,1,1
RIOK2,FOSL1,1,1
RIOK2,FUBP1,1,1
RIOK2,GLRX2,1,1
RIOK2,GLRX3,1,1
RIOK2,GRWD1,1,1
RIOK2,GTF3C4,1,1
RIOK2,HARS,1,1
RIOK2,HCFC1,1,1
RIOK2,HNRNPU,1,1
RIOK2,HRAS,1,1
RIOK2,KLHL8,1,1
RIOK2,KMT5A,1,1
RIOK2,KTI12,1,1
RIOK2,LARP4,1,1
RIOK2,LMNB1,1,1
RIOK2,MSH2,1,1
RIOK2,NAA15,1,1
RIOK2,NDC1,1,1
RIOK2,NIFK,1,1
RIOK2,NOLC1,1,1
RIOK2,NOP16,1,1
RIOK2,NUDCD1,1,1
RIOK2,NUP153,1,1
RIOK2,NUP188,1,1
RIOK2,NUP58,1,1
RIOK2,PAK1IP1,1,1
RIOK2,PDRG1,1,1
RIOK2,PDSS1,1,1
RIOK2,PER2,1,1
RIOK2,POLE3,1,1
RIOK2,PPIH,1,1
RIOK2,PPM1G,1,1
RIOK2,PPP2CA,1,1
RIOK2,PSMD5,1,1
RIOK2,PTS,1,1
RIOK2,RAB35,1,1
RIOK2,RBM12,1,1
RIOK2,RNF126,1,1
RIOK2,RRP1,1,1
RIOK2,RRP1B,1,1
RIOK2,RRP36,1,1
RIOK2,SART3,1,1
RIOK2,SF3B3,1,1
RIOK2,SH2D5,1,1
RIOK2,SMAGP,1,1
RIOK2,SNX5,1,1
RIOK2,SRPK1,1,1
RIOK2,SRSF1,1,1
RIOK2,SRSF3,1,1
RIOK2,SYNCRIP,1,1
RIOK2,TAF9,1,1
RIOK2,TFAM,1,1
RIOK2,TFB2M,1,1
RIOK2,TMX2,1,1
RIOK2,TOE1,1,1
RIOK2,TPM3,1,1
RIOK2,TRMT61A,1,1
RIOK2,TSFM,1,1
RIOK2,UBE2V1,1,1
RIOK2,UHRF1BP1L,1,1
RIOK2,USP1,1,1
RIOK2,UTP23,1,1
RIOK2,WWC1,1,1
RIOK2,ZNF473,1,1
RIOK2,ZNF598,1,1
RIOK2,ZW10,1,1
KPNA4,ABCE1,1,1
KPNA4,ARF5,1,1
KPNA4,BCCIP,1,1
KPNA4,BRCA2,1,1
KPNA4,BZW1,1,1
KPNA4,CCDC138,1,1
KPNA4,CEBPZ,1,1
KPNA4,CHAC2,1,1
KPNA4,CKS1B,1,1
KPNA4,CRLF3,1,1
KPNA4,DCAF13,1,1
KPNA4,DDX18,1,1
KPNA4,DIAPH1,1,1
KPNA4,DPH2,1,1
KPNA4,EBNA1BP2,1,1
KPNA4,ERVK3-1,1,1
KPNA4,ESCO2,1,1
KPNA4,GINS1,1,1
KPNA4,GLRX3,1,1
KPNA4,GRWD1,1,1
KPNA4,HCFC1,1,1
KPNA4,HOXB2,1,1
KPNA4,IPO11,1,1
KPNA4,KHDRBS1,1,1
KPNA4,KIAA0101,1,1
KPNA4,KIF14,1,1
KPNA4,LMNB1,1,1
KPNA4,MAD2L1,1,1
KPNA4,MATR3,1,1
KPNA4,MB21D1,1,1
KPNA4,MRPL9,1,1
KPNA4,MSH2,1,1
KPNA4,MZT1,1,1
KPNA4,NAA15,1,1
KPNA4,NANP,1,1
KPNA4,NDC1,1,1
KPNA4,NMI,1,1
KPNA4,NOLC1,1,1
KPNA4,NUP153,1,1
KPNA4,NUP155,1,1
KPNA4,NUP54,1,1
KPNA4,NUP58,1,1
KPNA4,OTUD6B,1,1
KPNA4,PDRG1,1,1
KPNA4,PDSS1,1,1
KPNA4,PER2,1,1
KPNA4,PET117,1,1
KPNA4,PPIH,1,1
KPNA4,PPP2CA,1,1
KPNA4,PPP3R1,1,1
KPNA4,RBM12,1,1
KPNA4,RFC3,1,1
KPNA4,RMI1,1,1
KPNA4,RNASEK,1,1
KPNA4,RNF138,1,1
KPNA4,RRP1B,1,1
KPNA4,RRP36,1,1
KPNA4,SAAL1,1,1
KPNA4,SEH1L,1,1
KPNA4,SH2D5,1,1
KPNA4,SKIV2L2,1,1
KPNA4,SMIM14,1,1
KPNA4,SNRPG,1,1
KPNA4,SNX5,1,1
KPNA4,SP3,1,1
KPNA4,SRSF3,1,1
KPNA4,SVIP,1,1
KPNA4,TAF2,1,1
KPNA4,TMEM205,1,1
KPNA4,TMEM63B,1,1
KPNA4,TOE1,1,1
KPNA4,TPRKB,1,1
KPNA4,TSFM,1,1
KPNA4,TUBA1C,1,1
KPNA4,UBA2,1,1
KPNA4,UCHL5,1,1
KPNA4,UHRF1BP1L,1,1
KPNA4,USP1,1,1
KPNA4,WDR13,1,1
KPNA4,WDR36,1,1
KPNA4,WWC1,1,1
KPNA4,ZNF787,1,1
KPNA4,ZWILCH,1,1
PRCP,AC009237.8,1,1
PRCP,ACOX1,1,1
PRCP,AHI1,1,1
PRCP,ARF5,1,1
PRCP,ARHGAP42,1,1
PRCP,BCL2A1,1,1
PRCP,BMI1,1,1
PRCP,C1ORF21,1,1
PRCP,CDK4,1,1
PRCP,CNOT11,1,1
PRCP,COX20,1,1
PRCP,CRTAP,1,1
PRCP,CSNK2A1,1,1
PRCP,DDX39B,1,1
PRCP,DPM1,1,1
PRCP,DUXAP9,1,1
PRCP,EIF6,1,1
PRCP,EXT1,1,1
PRCP,FAM60A,1,1
PRCP,GLO1,1,1
PRCP,GOLPH3L,1,1
PRCP,GPM6B,1,1
PRCP,GRHPR,1,1
PRCP,GRPEL2,1,1
PRCP,HARS,1,1
PRCP,IGSF3,1,1
PRCP,KMT5A,1,1
PRCP,LARS,1,1
PRCP,LINC01296,1,1
PRCP,MDGA2,1,1
PRCP,MIPEP,1,1
PRCP,MOCS3,1,1
PRCP,MYOF,1,1
PRCP,MYSM1,1,1
PRCP,NAGLU,1,1
PRCP,NCALD,1,1
PRCP,NDUFA1,1,1
PRCP,NENF,1,1
PRCP,NTHL1,1,1
PRCP,NUDCD1,1,1
PRCP,NXT1,1,1
PRCP,OSBPL11,1,1
PRCP,PCTP,1,1
PRCP,PELI2,1,1
PRCP,PER2,1,1
PRCP,PHIP,1,1
PRCP,POU4F1,1,1
PRCP,PSMC4,1,1
PRCP,PSMD13,1,1
PRCP,PTPRJ,1,1
PRCP,RAB4A,1,1
PRCP,RNF103,1,1
PRCP,RNF113A,1,1
PRCP,RNF114,1,1
PRCP,RP11-529K1.3,1,1
PRCP,RRAS2,1,1
PRCP,SLC35E1,1,1
PRCP,SMIM13,1,1
PRCP,SNAPC3,1,1
PRCP,SPOPL,1,1
PRCP,ST3GAL6,1,1
PRCP,TENM3,1,1
PRCP,TSSC4,1,1
PRCP,UBE2J2,1,1
PRCP,UBE2V1,1,1
PRCP,UHMK1,1,1
PRCP,USP28,1,1
PRCP,VEPH1,1,1
PRCP,WDR46,1,1
PRCP,ZNF143,1,1
PRCP,ZNF473,1,1
PRCP,ZNF655,1,1
PRCP,ZRANB2,1,1
UBE2A,ALDH1A3,1,1
UBE2A,ANKRD33B,1,1
UBE2A,ANXA3,1,1
UBE2A,ATG9A,1,1
UBE2A,BABAM1,1,1
UBE2A,CSNK2A1,1,1
UBE2A,CSNK2B,1,1
UBE2A,DBI,1,1
UBE2A,EIF3K,1,1
UBE2A,GPM6B,1,1
UBE2A,GRHPR,1,1
UBE2A,LPGAT1,1,1
UBE2A,MED27,1,1
UBE2A,MRPL33,1,1
UBE2A,NDUFA1,1,1
UBE2A,NELFE,1,1
UBE2A,POU4F1,1,1
UBE2A,RAB4A,1,1
UBE2A,RAB9A,1,1
UBE2A,RPS21,1,1
UBE2A,RRAS2,1,1
UBE2A,SLC38A1,1,1
UBE2A,SLC9A6,1,1
UBE2A,ST3GAL6,1,1
UBE2A,TSSC4,1,1
UBE2A,USP28,1,1
UBE2A,WDR46,1,1
C16ORF59,CHAF1B,1,1
C16ORF59,FANCA,1,1
C16ORF59,HNRNPL,1,1
C16ORF59,KIFC1,1,1
C16ORF59,MRPL9,1,1
C16ORF59,NDC1,1,1
C16ORF59,NUP155,1,1
C16ORF59,ORC6,1,1
C16ORF59,PPIH,1,1
C16ORF59,PPP5C,1,1
C16ORF59,PRIM2,1,1
C16ORF59,PRPS2,1,1
C16ORF59,RAD54B,1,1
C16ORF59,RFC3,1,1
C16ORF59,SNRPG,1,1
C16ORF59,STIL,1,1
C16ORF59,TRAIP,1,1
C16ORF59,TUBA1C,1,1
RUNX1,ADAM9,1,1
RUNX1,C14ORF166,1,1
RUNX1,CLPTM1L,1,1
RUNX1,CMSS1,1,1
RUNX1,CNKSR2,1,1
RUNX1,CNPY3,1,1
RUNX1,CRIM1,1,1
RUNX1,CTDSPL2,1,1
RUNX1,DDX47,1,1
RUNX1,EIF2AK4,1,1
RUNX1,EMG1,1,1
RUNX1,EXOSC7,1,1
RUNX1,FAM76A,1,1
RUNX1,FCHSD2,1,1
RUNX1,FEZ2,1,1
RUNX1,FKBP3,1,1
RUNX1,GATA3,1,1
RUNX1,GTF2A2,1,1
RUNX1,HN1,1,1
RUNX1,ISY1,1,1
RUNX1,KARS,1,1
RUNX1,KIAA0586,1,1
RUNX1,LAMB3,1,1
RUNX1,MAGED2,1,1
RUNX1,MAPK1IP1L,1,1
RUNX1,MAPK6,1,1
RUNX1,MICALL1,1,1
RUNX1,MNAT1,1,1
RUNX1,MT1X,1,1
RUNX1,NAP1L1,1,1
RUNX1,NIPAL1,1,1
RUNX1,NKX3-1,1,1
RUNX1,NR2F1,1,1
RUNX1,PAPD5,1,1
RUNX1,PIP5K1A,1,1
RUNX1,PTPRB,1,1
RUNX1,RIN2,1,1
RUNX1,SSRP1,1,1
RUNX1,STK3,1,1
RUNX1,TAP2,1,1
RUNX1,UBE2N,1,1
RUNX1,VEZT,1,1
RUNX1,WDR18,1,1
RUNX1,WRN,1,1
RUNX1,XK,1,1
RUNX1,ZNF462,1,1
ARSB,ANXA1,1,1
ARSB,ARHGAP31,1,1
ARSB,ARRDC4,1,1
ARSB,C16ORF91,1,1
ARSB,CNPY3,1,1
ARSB,CPT1A,1,1
ARSB,FRMD5,1,1
ARSB,GNE,1,1
ARSB,HN1,1,1
ARSB,HS1BP3,1,1
ARSB,KIF3A,1,1
ARSB,NACA,1,1
ARSB,NOSIP,1,1
ARSB,PTPN3,1,1
ARSB,RNF38,1,1
ARSB,SCN8A,1,1
ARSB,SEPT9,1,1
ARSB,SERINC1,1,1
ARSB,SLC11A2,1,1
ARSB,SLC25A43,1,1
ARSB,SLC2A4RG,1,1
ARSB,SMN1,1,1
ARSB,TDRD7,1,1
ARSB,TMEM208,1,1
ARSB,WDR18,1,1
ARSB,ZNF436,1,1
C19ORF53,AASS,1,1
C19ORF53,C16ORF91,1,1
C19ORF53,CD63,1,1
C19ORF53,CDCA4,1,1
C19ORF53,CIAO1,1,1
C19ORF53,CLPTM1L,1,1
C19ORF53,CNPY3,1,1
C19ORF53,DDX47,1,1
C19ORF53,EIF2AK4,1,1
C19ORF53,EIF2S3,1,1
C19ORF53,EIF3G,1,1
C19ORF53,EMD,1,1
C19ORF53,EMG1,1,1
C19ORF53,FAM69A,1,1
C19ORF53,FAM69B,1,1
C19ORF53,FAM76A,1,1
C19ORF53,FARSA,1,1
C19ORF53,FKBP3,1,1
C19ORF53,FTSJ1,1,1
C19ORF53,GHDC,1,1
C19ORF53,GSTK1,1,1
C19ORF53,HN1,1,1
C19ORF53,HS1BP3,1,1
C19ORF53,IGF2BP1,1,1
C19ORF53,ISY1,1,1
C19ORF53,KIAA0319L,1,1
C19ORF53,KIF3A,1,1
C19ORF53,LAMB3,1,1
C19ORF53,MAK16,1,1
C19ORF53,MANBA,1,1
C19ORF53,MICALL1,1,1
C19ORF53,MNAT1,1,1
C19ORF53,NCBP2-AS2,1,1
C19ORF53,NCR3LG1,1,1
C19ORF53,PDE6D,1,1
C19ORF53,PM20D2,1,1
C19ORF53,PPCS,1,1
C19ORF53,PSMA6,1,1
C19ORF53,PSMB5,1,1
C19ORF53,RIN1,1,1
C19ORF53,RUVBL2,1,1
C19ORF53,SAMD1,1,1
C19ORF53,SCO1,1,1
C19ORF53,SEPT9,1,1
C19ORF53,SERINC1,1,1
C19ORF53,SMN1,1,1
C19ORF53,TANGO2,1,1
C19ORF53,TOMM34,1,1
C19ORF53,WDR18,1,1
C19ORF53,ZNF146,1,1
C19ORF53,ZNF678,1,1
WDR76,FAM111B,1,1
WDR76,WDCP,1,1
SEP15,ABT1,1,1
SEP15,AC093616.4,1,1
SEP15,ALDH1A3,1,1
SEP15,ANXA3,1,1
SEP15,AP3S1,1,1
SEP15,ARFIP2,1,1
SEP15,ATG12,1,1
SEP15,ATG9A,1,1
SEP15,BABAM1,1,1
SEP15,BAG5,1,1
SEP15,BMI1,1,1
SEP15,BNIP1,1,1
SEP15,C12ORF75,1,1
SEP15,C14ORF142,1,1
SEP15,C19ORF47,1,1
SEP15,C1ORF21,1,1
SEP15,C4ORF46,1,1
SEP15,CCDC109B,1,1
SEP15,CDC123,1,1
SEP15,CDK4,1,1
SEP15,CENPJ,1,1
SEP15,CEP120,1,1
SEP15,CEP250,1,1
SEP15,CHUK,1,1
SEP15,COA3,1,1
SEP15,CRNKL1,1,1
SEP15,CSNK2A1,1,1
SEP15,CTNNAL1,1,1
SEP15,CYB5B,1,1
SEP15,DBI,1,1
SEP15,DCAF6,1,1
SEP15,DDX39B,1,1
SEP15,DNAJC9,1,1
SEP15,DPM1,1,1
SEP15,DR1,1,1
SEP15,EEF1B2,1,1
SEP15,EIF3F,1,1
SEP15,EIF3H,1,1
SEP15,EIF4E,1,1
SEP15,EMX2,1,1
SEP15,ENY2,1,1
SEP15,ERCC3,1,1
SEP15,ERLIN1,1,1
SEP15,EXOSC8,1,1
SEP15,EXT1,1,1
SEP15,FAM178B,1,1
SEP15,FUBP1,1,1
SEP15,GLO1,1,1
SEP15,GNG5,1,1
SEP15,GRASP,1,1
SEP15,GRHPR,1,1
SEP15,H2AFY,1,1
SEP15,HARS2,1,1
SEP15,HAUS2,1,1
SEP15,HHEX,1,1
SEP15,HMGN1,1,1
SEP15,HNRNPA1P48,1,1
SEP15,HRAS,1,1
SEP15,INPP1,1,1
SEP15,ITPA,1,1
SEP15,KPNA3,1,1
SEP15,LCOR,1,1
SEP15,LRRC40,1,1
SEP15,MED10,1,1
SEP15,MED29,1,1
SEP15,METTL10,1,1
SEP15,MIER1,1,1
SEP15,MIS12,1,1
SEP15,MRPL1,1,1
SEP15,MRPL33,1,1
SEP15,MRPS10,1,1
SEP15,MRPS14,1,1
SEP15,MRPS16,1,1
SEP15,MRPS26,1,1
SEP15,MRPS27,1,1
SEP15,MYOF,1,1
SEP15,NAA40,1,1
SEP15,NANP,1,1
SEP15,NDUFA1,1,1
SEP15,NELFE,1,1
SEP15,NHSL1,1,1
SEP15,NPEPPS,1,1
SEP15,NR2F2,1,1
SEP15,NRM,1,1
SEP15,NSMCE4A,1,1
SEP15,NUP58,1,1
SEP15,NXT1,1,1
SEP15,PANK3,1,1
SEP15,PCLO,1,1
SEP15,PDF,1,1
SEP15,PGGT1B,1,1
SEP15,PJA1,1,1
SEP15,PLAGL2,1,1
SEP15,PLEKHA4,1,1
SEP15,POLR2D,1,1
SEP15,POU4F1,1,1
SEP15,PPA1,1,1
SEP15,PRRG4,1,1
SEP15,RAB4A,1,1
SEP15,RAB7A,1,1
SEP15,RABGGTB,1,1
SEP15,RBBP9,1,1
SEP15,RBM26,1,1
SEP15,RBMXL1,1,1
SEP15,RECK,1,1
SEP15,RICTOR,1,1
SEP15,RNF113A,1,1
SEP15,RNF114,1,1
SEP15,RPF1,1,1
SEP15,RRP8,1,1
SEP15,SCARB1,1,1
SEP15,SEC23IP,1,1
SEP15,SF3B6,1,1
SEP15,SKA3,1,1
SEP15,SLC35C1,1,1
SEP15,SLC35D1,1,1
SEP15,SLC35E1,1,1
SEP15,SLC38A1,1,1
SEP15,SMN2,1,1
SEP15,SNAPC3,1,1
SEP15,SNRPD1,1,1
SEP15,SOCS4,1,1
SEP15,SPOCK1,1,1
SEP15,SPRYD7,1,1
SEP15,ST3GAL4,1,1
SEP15,SUGT1,1,1
SEP15,SUPV3L1,1,1
SEP15,TFAM,1,1
SEP15,TFDP1,1,1
SEP15,TIMM23,1,1
SEP15,TMEM14B,1,1
SEP15,TRIM44,1,1
SEP15,TRMT13,1,1
SEP15,TRPM2,1,1
SEP15,TSSC4,1,1
SEP15,TTL,1,1
SEP15,TXN,1,1
SEP15,TYW3,1,1
SEP15,UBA6,1,1
SEP15,UBE2J2,1,1
SEP15,UBL7,1,1
SEP15,UBLCP1,1,1
SEP15,UBQLN1,1,1
SEP15,URGCP,1,1
SEP15,USP28,1,1
SEP15,VSIG10L,1,1
SEP15,WDR46,1,1
SEP15,ZNF195,1,1
SEP15,ZNF511,1,1
SEP15,ZNF544,1,1
SEP15,ZNF652,1,1
SEP15,ZNF696,1,1
U2AF1,ACD,1,1
U2AF1,ADNP2,1,1
U2AF1,AHI1,1,1
U2AF1,ATRIP,1,1
U2AF1,BRD4,1,1
U2AF1,C12ORF29,1,1
U2AF1,CALM2,1,1
U2AF1,CAPRIN1,1,1
U2AF1,CCT5,1,1
U2AF1,CCT8,1,1
U2AF1,CDC123,1,1
U2AF1,CDC42EP2,1,1
U2AF1,CDCA5,1,1
U2AF1,CDK7,1,1
U2AF1,CFAP20,1,1
U2AF1,CHORDC1,1,1
U2AF1,CMSS1,1,1
U2AF1,CNKSR2,1,1
U2AF1,CNOT7,1,1
U2AF1,COPS2,1,1
U2AF1,COPS5,1,1
U2AF1,CRIM1,1,1
U2AF1,CSTF2,1,1
U2AF1,CTDSPL2,1,1
U2AF1,DAZAP1,1,1
U2AF1,DDX21,1,1
U2AF1,DDX28,1,1
U2AF1,DDX47,1,1
U2AF1,DHODH,1,1
U2AF1,DHRS7B,1,1
U2AF1,DHX35,1,1
U2AF1,DKK 1.00,1,1
U2AF1,DNA2,1,1
U2AF1,EID2,1,1
U2AF1,EIF2S1,1,1
U2AF1,EIF3M,1,1
U2AF1,ERI1,1,1
U2AF1,EXOSC2,1,1
U2AF1,FBXO45,1,1
U2AF1,FEM1A,1,1
U2AF1,FTSJ1,1,1
U2AF1,FTSJ3,1,1
U2AF1,GABRA5,1,1
U2AF1,GART,1,1
U2AF1,GEMIN7,1,1
U2AF1,GINS3,1,1
U2AF1,GNPNAT1,1,1
U2AF1,GTF2A2,1,1
U2AF1,GTF3C4,1,1
U2AF1,GTPBP4,1,1
U2AF1,HN1,1,1
U2AF1,HNRNPA1,1,1
U2AF1,HNRNPC,1,1
U2AF1,HNRNPD,1,1
U2AF1,IFRD2,1,1
U2AF1,ILF2,1,1
U2AF1,IPPK,1,1
U2AF1,KARS,1,1
U2AF1,KIAA0586,1,1
U2AF1,KIF15,1,1
U2AF1,KLHL18,1,1
U2AF1,KRT18,1,1
U2AF1,LBR,1,1
U2AF1,LLPH,1,1
U2AF1,LMNB2,1,1
U2AF1,MAGED2,1,1
U2AF1,MAGOH,1,1
U2AF1,MAP4K5,1,1
U2AF1,MAPK1IP1L,1,1
U2AF1,MAPK6,1,1
U2AF1,MCM10,1,1
U2AF1,MCM2,1,1
U2AF1,MCRS1,1,1
U2AF1,MED10,1,1
U2AF1,MMP24-AS1,1,1
U2AF1,MRPL39,1,1
U2AF1,MRPS2,1,1
