,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HNRNPA1P20,2.667506294883697,1.03238521536909e-06,0.0011471970833289297,0.7844442335451951,0.4327794920011463,0.5887276276282333
HNRNPA1P21,3.3151172162119455,4.3928154319320555e-07,0.0011587422211954336,0.2978193933318978,0.7658410121038868,0.8531731140219297
HNRNPA1P22,0.8481191969046079,-5.124660080498997e-07,0.0012648386587667064,-0.7335710831815724,0.46321019016889986,
HNRNPA1P23,1.6040094166959211,-9.688564853342324e-07,0.0011790892816851116,-0.8097834978112719,0.41806461864383027,0.574853140511485
HNRNPA1P24,0.9480522527058034,-8.687932105416589e-07,0.0011858754527563431,-0.928432275750776,0.3531833827943138,
HNRNPA1P25,2.1166832550194767,2.2330868901695158e-07,0.001154788150118777,0.22560140490174366,0.8215114480665447,0.8910117759518413
HNRNPA1P26,10.332135715222591,1.831672465112875e-06,0.0011402062902901736,0.9928979791373325,0.32075967471641387,0.47617979904391083
HNRNPA1P27,3.877439146099556,2.5068055645565664e-06,0.0011434333161481156,1.4502566522676519,0.14698696219361465,0.2741049283851627
HNRNPA1P28,4.679211082205819,-2.845456873481352e-06,0.0013747526295280856,-2.0526945911765426,0.04010220696118262,0.10389226695308285
HNRNPA1P29,0.2354929516480834,3.3806253237096917e-07,0.0011126348276019147,0.2998016705651876,0.7643284409814786,
HNRNPA1P3,1.264946442445268,1.1852241876570524e-06,0.0011216546040000016,1.2628770399347735,0.20663337249608005,
HNRNPA1P30,4.25884005234122,-1.0656838525794515e-06,0.001270442853904009,-0.9409966026217933,0.3467066002058776,0.5024610243202697
HNRNPA1P31,0.0,,,,,
HNRNPA1P32,2.2292821157027123,-8.801438449577725e-07,0.0011881856444121213,-0.6875915002869124,0.49171006223581715,0.64222442803969
HNRNPA1P33,5.199011904709653,-2.2040814309872973e-06,0.0013592442530558544,-1.69663468896731,0.08976574730131937,0.19125253241797321
HNRNPA1P34,3.8653789778870955,-1.0778171866742848e-06,0.0012811947964550662,-0.9861923029463904,0.3240387556360802,0.47947553338589494
HNRNPA1P35,10.221849327155935,-3.3026363708477148e-06,0.001210937436609867,-1.4088870949033674,0.1588685560919737,0.2900324091442792
HNRNPA1P36,5.077975412637533,2.4694675288963155e-07,0.0011642775110346849,0.16208518582839873,0.8712387719314304,0.9226122279998311
HNRNPA1P37,2.042046682318161,-6.89515376832977e-07,0.0013184501163506397,-0.8678598548667886,0.3854710582895755,0.5426861803355745
HNRNPA1P38,3.3770557391503604,-2.6583326173092764e-06,0.0012395605475568235,-1.7274110685075659,0.08409386419248717,0.1820344365440903
HNRNPA1P39,8.667689349475728,-1.4061897774410692e-06,0.0013807863230251359,-1.2876330685176633,0.19787372248822177,0.34046906510773234
HNRNPA1P4,6.617888649466225,9.874694854200039e-07,0.001143523458769253,0.6785730718360556,0.49740840975839506,0.6471875770671038
HNRNPA1P40,8.40671488151162,2.459221394501591e-07,0.0011666208769628998,0.128769828902929,0.8975397797759923,0.9388483608307405
HNRNPA1P41,8.107949891268772,-1.3388442467555964e-06,0.0013142082612581298,-1.1263507188438244,0.2600170975473304,0.41190705679034445
HNRNPA1P42,2.108836220718342,-3.1545461217512685e-07,0.0012021999518245213,-0.34559513455445123,0.7296470029869819,0.827482305982291
HNRNPA1P43,2.83194028670095,8.318227607927144e-07,0.0011329357621435866,0.7968363044712228,0.4255461074129465,0.5822744492859868
HNRNPA1P44,2.2521034713614663,-1.5458272984647359e-06,0.001187462763132049,-1.1039884917714917,0.26959812985279763,0.4223284099578794
HNRNPA1P45,2.31342422592494,4.777656079906742e-08,0.0011689762443403895,0.061955496180799985,0.9505982727795154,0.9693943246140323
HNRNPA1P46,2.4813934992902227,-7.25795300341049e-07,0.0012047138042914224,-0.619744970669151,0.5354257033415977,0.6791670932088602
HNRNPA1P47,3.037032758168747,1.3495240512959631e-06,0.0011010658293816155,1.4866540293913764,0.13710621000683687,0.26080521165855086
HNRNPA1P48,307.6381432741949,4.872053345933089e-06,0.0011014541779975334,2.4855387366624813,0.012935550829759258,0.04230661290890694
HNRNPA1P49,7.119978311736226,-1.372521096055152e-06,0.0011743906280538834,-0.5946498204279717,0.5520775705207766,0.69277500448392
HNRNPA1P5,1.580014504524075,-2.0292268043157894e-06,0.0012721484947408816,-1.8159186928753175,0.06938284540271206,0.1573888070858408
HNRNPA1P50,11.766793128302426,-1.3673478301138106e-06,0.001400992504693344,-1.2862992835720597,0.19833863243786298,0.3410312235301057
HNRNPA1P51,2.046098659897377,-2.6186115327706934e-06,0.0012794647391179542,-2.0673563068727745,0.03870059216583062,0.10109775587232446
HNRNPA1P52,8.145534836295282,1.5564443071661677e-06,0.0011244318600689123,1.1498802433298634,0.25019319915443117,0.40100237548880197
HNRNPA1P53,1.7740149254288393,5.767437801043311e-07,0.001134251511432374,0.6788963769296574,0.4972035215159657,0.6471721757440067
HNRNPA1P54,76.48367114587269,1.9333980453250302e-06,0.001166239385349361,0.4170172902598029,0.6766657609191754,0.7905241978932621
HNRNPA1P55,2.9072377890136045,-2.1941297644918922e-06,0.0012867832324237017,-1.6841840067458258,0.09214611312100314,0.19506367673482622
HNRNPA1P56,2.311233078939082,-1.0753989520319085e-06,0.0012118554942302559,-0.8881997716954944,0.37443330157884114,0.5311249243975185
HNRNPA1P57,5.913732127395593,-1.6111352226761525e-06,0.001266343799031769,-1.1591527738605334,0.24639391762119767,0.3968901464749556
HNRNPA1P58,1.7734804953107526,-5.991688782825828e-07,0.001182278229790976,-0.5185204452125476,0.6040951990475018,0.7342906131343683
HNRNPA1P59,8.188734084437941,-5.344757612019877e-06,0.0012512329796582518,-2.396575131548082,0.01654910035492091,0.051800280818375226
HNRNPA1P6,7.540844188791367,-1.750280074836445e-07,0.0011667988995248846,-0.07975287598040447,0.9364338043965905,0.9616396801632334
HNRNPA1P60,3.898467709843094,-2.879820643032589e-06,0.0011935103404539346,-1.5847298417247457,0.11302772864445812,0.22682228214652606
HNRNPA1P61,5.161327505241541,4.85131221389169e-07,0.0011595546789184136,0.2805164542716053,0.7790813033371125,0.8624823234808013
HNRNPA1P62,5.3651799825819415,1.1347614382174173e-07,0.0011680758807133312,0.0948086837581604,0.9244667893037757,0.9549493860416516
HNRNPA1P63,2.4212514470486584,3.0694320703058785e-07,0.0011583520386340067,0.2404863509370437,0.809953243215038,0.8836434373874882
