,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ADGRL3,105.25000022568354,-6.993199718924827,2.0329181937287095,-3.4399808809316315,0.0005817552814389935,0.003109600247372818
ADORA1,310.7887066333085,-6.438161026869037,1.5783913931151934,-4.078938250013107,4.5241850815770304e-05,0.00033418824359471316
ADRA2C,59.00144788049419,-4.933770852614871,1.0648210096717343,-4.633427409678803,3.5966090969326307e-06,3.597324484122473e-05
ADRB1,13.340032760824622,-4.585386474609973,1.0843079212996394,-4.228860072435864,2.348783668803501e-05,0.00018807099806653513
ADSSL1,184.56868783745279,3.0212227482048326,0.6769722615435467,4.462845702593813,8.087829406250413e-06,7.404579002153883e-05
AEBP1,4885.366074096412,13.169601677963884,0.48914450669157333,26.923744410499708,1.158178492139853e-159,1.1647801095450502e-155
AFAP1L2,658.2901634210799,-3.8542865552909995,1.3411435856491594,-2.873880616910525,0.004054621945768186,0.01630115247195309
AGGF1P2,15.7044342571379,-4.234446575517376,1.1108281972779912,-3.811972531750273,0.00013786219998783488,0.0008997275439829042
AGMO,747.3517271998311,-5.746194531846212,1.8389643018584196,-3.1246906348531214,0.0017799214649885122,0.008109023861105081
AHNAK2,2359.0781240915935,-3.974511642314364,1.1531271982252838,-3.4467243929649056,0.0005674271237760198,0.003043527778034897
AIFM3,24.65952675728428,3.902971988823272,0.6351313150432419,6.145141794114725,7.989211338497501e-10,1.7428958444960817e-08
AIM1,1936.9335112414267,-3.2960739948501865,0.9217266233995227,-3.5759778563122855,0.00034892118770149506,0.0020034829487376167
AIM2,196.7355184873628,-4.81879305269063,0.9561406946840519,-5.039836793352841,4.659290094569862e-07,5.85365152793118e-06
AK4,2211.413028363268,-3.9225355511308972,0.38110319338589566,-10.292581167534419,7.610832401334303e-25,9.627942322040136e-23
AKR1C3,56.22697714759099,-3.841120782928464,0.9945136706382545,-3.86231069147931,0.00011231959544228683,0.0007518124268639459
AL023875.1,21.55274768705358,-3.4501659618990574,0.8469160479667736,-4.073799251037944,4.625235391434012e-05,0.0003407765005981821
AL135787.1,24.10157252324271,-7.309628198587947,2.2623539987206684,-3.2309833928383647,0.001233651073858367,0.0059164658320427265
AL513122.1,1027.156123786371,-5.1096692898316505,0.7035902668382974,-7.26227966852472,3.80620200301421e-13,1.4444895677099588e-11
AL589743.1,854.5165081758646,-8.786249269909288,0.6942398617771565,-12.655927372735015,1.03743237800346e-36,3.161653765327514e-34
ALDH1A3,8829.953630363989,-4.877801863895684,1.2840854268328876,-3.7986583773686005,0.00014548145308065883,0.0009396961937265163
ALDH1L2,2356.893403499852,3.34191223073819,0.5003721324655498,6.678853624943387,2.4081853813259634e-11,6.841166814458784e-10
ALOX15B,21.277365436143175,-7.130432654116845,2.8160459416663826,-2.5320725591207665,0.011339052433651391,0.038088460362468955
AMIGO2,1473.6686579507884,-7.218114165559047,1.7465555596044398,-4.132770999391401,3.584157858123506e-05,0.00027297141672963344
AMPH,503.47402564242753,-3.0765785603398417,1.1498505920674549,-2.675633322767691,0.007458820018914574,0.027014303528878007
ANGPT1,837.4117939112144,-7.679288073913123,1.308394563307825,-5.869244866394651,4.377844651513667e-09,8.426408356033101e-08
ANGPTL1,59.142925034590085,-5.749659634139335,1.5200454200772056,-3.782557782942631,0.00015522504375415196,0.0009927492941402265
