source,target,weight,correlation
FAM73A,CLIP4,1,1
FAM73A,CLTCL1,1,1
FAM73A,CORO1C,1,1
FAM73A,FKBP1A,1,1
FAM73A,GDF11,1,1
FAM73A,GNAI3,1,1
FAM73A,GSTCD,1,1
FAM73A,GZF1,1,1
FAM73A,HAPLN3,1,1
FAM73A,IPO7,1,1
FAM73A,KRAS,1,1
FAM73A,LPAR3,1,1
FAM73A,MBOAT7,1,1
FAM73A,MGST1,1,1
FAM73A,MKKS,1,1
FAM73A,NAP1L4,1,1
FAM73A,ODF2L,1,1
FAM73A,RARA,1,1
FAM73A,RCHY1,1,1
FAM73A,RNF182,1,1
FAM73A,SF3B1,1,1
FAM73A,TBCB,1,1
FAM73A,TBX18,1,1
FAM73A,TMEM65,1,1
FAM73A,TSEN34,1,1
FAM73A,ZDHHC13,1,1
PRAF2,C11ORF49,1,1
PRAF2,CA11,1,1
PRAF2,COG4,1,1
PRAF2,DBF4,1,1
PRAF2,FBXO5,1,1
PRAF2,GPR137,1,1
PRAF2,MTHFD1,1,1
PRAF2,NPM1,1,1
PRAF2,NUP85,1,1
PRAF2,PHF21A,1,1
PRAF2,SATB1,1,1
PRAF2,SUZ12,1,1
PRAF2,TCP1,1,1
PPP1CC,ACP1,1,1
PPP1CC,ANAPC1,1,1
PPP1CC,ANLN,1,1
PPP1CC,ASAP1,1,1
PPP1CC,ATAD5,1,1
PPP1CC,BTBD1,1,1
PPP1CC,CAB39,1,1
PPP1CC,CCT4,1,1
PPP1CC,CENPQ,1,1
PPP1CC,CHAF1A,1,1
PPP1CC,CTPS1,1,1
PPP1CC,DCAF8,1,1
PPP1CC,DLG4,1,1
PPP1CC,EPT1,1,1
PPP1CC,ERCC6L,1,1
PPP1CC,EVI5L,1,1
PPP1CC,EWSR1,1,1
PPP1CC,FASTKD2,1,1
PPP1CC,GCFC2,1,1
PPP1CC,HMGN2,1,1
PPP1CC,HNRNPAB,1,1
PPP1CC,KIF23,1,1
PPP1CC,KLC4,1,1
PPP1CC,LIN9,1,1
PPP1CC,LRP10,1,1
PPP1CC,MCM6,1,1
PPP1CC,MCM7,1,1
PPP1CC,MRPS35,1,1
PPP1CC,MTHFD1,1,1
PPP1CC,NCAPG,1,1
PPP1CC,NCAPH,1,1
PPP1CC,NPM1,1,1
PPP1CC,OLA1,1,1
PPP1CC,OSGIN2,1,1
PPP1CC,PFDN4,1,1
PPP1CC,PHF19,1,1
PPP1CC,POLA1,1,1
PPP1CC,POLE,1,1
PPP1CC,PRKAR2A,1,1
PPP1CC,PRMT3,1,1
PPP1CC,PSMD1,1,1
PPP1CC,PSMG1,1,1
PPP1CC,RANBP1,1,1
PPP1CC,RAPGEF6,1,1
PPP1CC,RRNAD1,1,1
PPP1CC,SGO2,1,1
PPP1CC,SLC44A2,1,1
PPP1CC,SMC4,1,1
PPP1CC,SMYD5,1,1
PPP1CC,SPC25,1,1
PPP1CC,TARDBP,1,1
PPP1CC,TMEM134,1,1
PPP1CC,TMPO,1,1
PPP1CC,UBE2S,1,1
PPP1CC,UBXN6,1,1
PPP1CC,WDR12,1,1
PPP1CC,XPO1,1,1
PPP1CC,XRCC6,1,1
PPP1CC,ZC3H15,1,1
PPP1CC,ZDHHC1,1,1
PPP1CC,ZNF224,1,1
RAB27B,ARPC2,1,1
RAB27B,ATXN7,1,1
RAB27B,E2F8,1,1
RAB27B,EVI2A,1,1
RAB27B,FKBP1A,1,1
RAB27B,HAPLN3,1,1
RAB27B,INO80D,1,1
RAB27B,MGST1,1,1
RAB27B,MKKS,1,1
RAB27B,MRPL17,1,1
RAB27B,NABP1,1,1
RAB27B,NUB1,1,1
RAB27B,ODF2L,1,1
RAB27B,PIK3C2A,1,1
RAB27B,PRTG,1,1
RAB27B,RCHY1,1,1
RAB27B,RNF182,1,1
RAB27B,SLC25A26,1,1
RAB27B,ZNF100,1,1
MEA1,BOD1,1,1
MEA1,CCND1,1,1
MEA1,CHMP4B,1,1
MEA1,EEF1GP1,1,1
MEA1,FAM110B,1,1
MEA1,GAA,1,1
MEA1,MICB,1,1
MEA1,NID1,1,1
MEA1,NSFL1C,1,1
MEA1,PANK2,1,1
MEA1,PSMF1,1,1
MEA1,PXDC1,1,1
MEA1,SLC25A5P1,1,1
MEA1,SRC,1,1
MEA1,TCF20,1,1
MEA1,ZBTB21,1,1
IPO7,ADNP,1,1
IPO7,AEN,1,1
IPO7,ANXA7,1,1
IPO7,API5,1,1
IPO7,ARHGEF40,1,1
IPO7,C11ORF58,1,1
IPO7,CDCA7,1,1
IPO7,CENPV,1,1
IPO7,CHRAC1,1,1
IPO7,CLTCL1,1,1
IPO7,CORO1C,1,1
IPO7,CPSF4,1,1
IPO7,CRAT,1,1
IPO7,DCP1B,1,1
IPO7,DDX27,1,1
IPO7,DHFR,1,1
IPO7,DTYMK,1,1
IPO7,E2F3,1,1
IPO7,FAR1,1,1
IPO7,GNAI3,1,1
IPO7,HNRNPA3,1,1
IPO7,IL4R,1,1
IPO7,ISOC1,1,1
IPO7,ITFG1,1,1
IPO7,KBTBD8,1,1
IPO7,LAMA5,1,1
IPO7,LPAR3,1,1
IPO7,MAPRE1,1,1
IPO7,MBD5,1,1
IPO7,MBOAT7,1,1
IPO7,MCM8,1,1
IPO7,MGST1,1,1
IPO7,MKKS,1,1
IPO7,NAP1L4,1,1
IPO7,NDUFAF1,1,1
IPO7,NUP35,1,1
IPO7,ODF2L,1,1
IPO7,PCNA,1,1
IPO7,PNPLA6,1,1
IPO7,PRKACA,1,1
IPO7,RANGAP1,1,1
IPO7,RCHY1,1,1
IPO7,SF3B1,1,1
IPO7,SLC43A3,1,1
IPO7,SP140L,1,1
IPO7,SPTY2D1,1,1
IPO7,SUSD6,1,1
IPO7,TBCB,1,1
IPO7,TBKBP1,1,1
IPO7,TCOF1,1,1
IPO7,VASH1,1,1
IPO7,ZFP36L1,1,1
IPO7,ZGPAT,1,1
IPO7,ZNF100,1,1
IPO7,ZNF521,1,1
RANGAP1,ACTR5,1,1
RANGAP1,ANGPTL2,1,1
RANGAP1,ANXA7,1,1
RANGAP1,API5,1,1
RANGAP1,APPBP2,1,1
RANGAP1,ARMCX3,1,1
RANGAP1,ATP10D,1,1
RANGAP1,BAG2,1,1
RANGAP1,BID,1,1
RANGAP1,CAMK4,1,1
RANGAP1,CCNE2,1,1
RANGAP1,CCT4,1,1
RANGAP1,CHRAC1,1,1
RANGAP1,CPSF4,1,1
RANGAP1,DCP1B,1,1
RANGAP1,DDX27,1,1
RANGAP1,DTYMK,1,1
RANGAP1,E2F1,1,1
RANGAP1,EIF4G2,1,1
RANGAP1,ERBB2,1,1
RANGAP1,ESF1,1,1
RANGAP1,EZH2,1,1
RANGAP1,FAM103A1,1,1
RANGAP1,FASTKD2,1,1
RANGAP1,FASTKD5,1,1
RANGAP1,GSE1,1,1
RANGAP1,HELLS,1,1
RANGAP1,HNRNPA3,1,1
RANGAP1,ISOC1,1,1
RANGAP1,KBTBD8,1,1
RANGAP1,LAMA5,1,1
RANGAP1,LRP1,1,1
RANGAP1,LRP3,1,1
RANGAP1,MAPRE1,1,1
RANGAP1,MCM7,1,1
RANGAP1,MCM8,1,1
RANGAP1,MRPL30,1,1
RANGAP1,MRPS18C,1,1
RANGAP1,MYO19,1,1
RANGAP1,NDUFAB1,1,1
RANGAP1,NUP62,1,1
RANGAP1,PAQR4,1,1
RANGAP1,PCNA,1,1
RANGAP1,PDAP1,1,1
RANGAP1,PHF5A,1,1
RANGAP1,PNPLA6,1,1
RANGAP1,POLQ,1,1
RANGAP1,POP4,1,1
RANGAP1,PRDX3,1,1
RANGAP1,PSMA1,1,1
RANGAP1,PUF60,1,1
RANGAP1,RAE1,1,1
RANGAP1,RASSF7,1,1
RANGAP1,RAVER2,1,1
RANGAP1,RRM1,1,1
RANGAP1,SASS6,1,1
RANGAP1,SERPINB2,1,1
RANGAP1,SGMS2,1,1
RANGAP1,SH3BP4,1,1
RANGAP1,SKA1,1,1
RANGAP1,SMPD4,1,1
RANGAP1,SP140L,1,1
RANGAP1,SPACA9,1,1
RANGAP1,SPATA6,1,1
RANGAP1,SPDL1,1,1
RANGAP1,SRXN1,1,1
RANGAP1,TARDBP,1,1
RANGAP1,TBC1D5,1,1
RANGAP1,TBCB,1,1
RANGAP1,TBKBP1,1,1
RANGAP1,TCOF1,1,1
RANGAP1,TMCC1,1,1
RANGAP1,TMEM237,1,1
RANGAP1,TOMM22,1,1
RANGAP1,TRMT6,1,1
RANGAP1,ZCCHC24,1,1
RANGAP1,ZFAND1,1,1
RANGAP1,ZMAT3,1,1
PUSL1,ACP1,1,1
PUSL1,ADSL,1,1
PUSL1,ALG10,1,1
PUSL1,ANO10,1,1
PUSL1,APMAP,1,1
PUSL1,ARMC6,1,1
PUSL1,CAT,1,1
PUSL1,CBLL1,1,1
PUSL1,CCNYL1,1,1
PUSL1,CDC45,1,1
PUSL1,CDKN2AIPNL,1,1
PUSL1,COPB1,1,1
PUSL1,COPS6,1,1
PUSL1,CTNNBL1,1,1
PUSL1,DBF4,1,1
PUSL1,DCLRE1B,1,1
PUSL1,DSN1,1,1
PUSL1,E2F6,1,1
PUSL1,ELOVL4,1,1
PUSL1,EXD2,1,1
PUSL1,GOLGA7,1,1
PUSL1,GORASP2,1,1
PUSL1,HMMR,1,1
PUSL1,HSPE1,1,1
PUSL1,IMMT,1,1
PUSL1,KCTD5,1,1
PUSL1,ME2,1,1
PUSL1,MED21,1,1
PUSL1,MRPL20,1,1
PUSL1,MRTO4,1,1
PUSL1,MYO1B,1,1
PUSL1,NFYC,1,1
PUSL1,NIF3L1,1,1
PUSL1,NRAS,1,1
PUSL1,NUF2,1,1
PUSL1,NUP98,1,1
PUSL1,PAX9,1,1
PUSL1,PCBP1,1,1
PUSL1,PHC1,1,1
PUSL1,POP7,1,1
PUSL1,PPM1M,1,1
PUSL1,PRELID3B,1,1
PUSL1,PSMA7,1,1
PUSL1,PSMD6,1,1
PUSL1,RBL1,1,1
PUSL1,RBM15,1,1
PUSL1,RPS19BP1,1,1
PUSL1,SCO2,1,1
PUSL1,SH3D19,1,1
PUSL1,SLC25A32,1,1
PUSL1,SNRPA1,1,1
PUSL1,SNU13,1,1
PUSL1,THOC7,1,1
PUSL1,TMEM106C,1,1
PUSL1,TPD52,1,1
PUSL1,UBE2S,1,1
PUSL1,UBIAD1,1,1
PUSL1,WDR3,1,1
PUSL1,ZNF211,1,1
PUSL1,ZNF549,1,1
ENGASE,ALMS1,1,1
ENGASE,BSCL2,1,1
ENGASE,GTF2IP20,1,1
ENGASE,NUPR1,1,1
ENGASE,RAD52,1,1
ANO10,ACP1,1,1
ANO10,ADRM1,1,1
ANO10,ADSL,1,1
ANO10,AKT1,1,1
ANO10,APMAP,1,1
ANO10,ATIC,1,1
ANO10,BOLA2B,1,1
ANO10,BRSK2,1,1
ANO10,C2ORF47,1,1
ANO10,C4ORF3,1,1
ANO10,CALHM2,1,1
ANO10,CBLL1,1,1
ANO10,CCDC9,1,1
ANO10,CCNYL1,1,1
ANO10,CD44,1,1
ANO10,CDC45,1,1
ANO10,CHTF18,1,1
ANO10,COPS6,1,1
ANO10,CPSF3L,1,1
ANO10,CTNNBL1,1,1
ANO10,DCAF5,1,1
ANO10,DSG2,1,1
ANO10,DSN1,1,1
ANO10,EIF2S2,1,1
ANO10,ELOVL4,1,1
ANO10,EXD2,1,1
ANO10,GCFC2,1,1
ANO10,GOLGA7,1,1
ANO10,GPN3,1,1
ANO10,GTF3C2,1,1
ANO10,HMMR,1,1
ANO10,HSPD1,1,1
ANO10,HSPE1,1,1
ANO10,IMMT,1,1
ANO10,KNTC1,1,1
ANO10,MAP3K9,1,1
ANO10,MARK1,1,1
ANO10,MCM5,1,1
ANO10,MEF2D,1,1
ANO10,MRPL20,1,1
ANO10,NFYC,1,1
ANO10,ONECUT2,1,1
ANO10,PAX9,1,1
ANO10,PCBP1,1,1
ANO10,PIGU,1,1
ANO10,PKM,1,1
ANO10,PLEKHA3,1,1
ANO10,POP5,1,1
ANO10,POP7,1,1
ANO10,PPM1M,1,1
ANO10,PRELID3B,1,1
ANO10,PSMA7,1,1
ANO10,PSMD6,1,1
ANO10,PYGL,1,1
ANO10,RAD54L,1,1
ANO10,RALGAPA1,1,1
ANO10,RPE,1,1
ANO10,RRP7A,1,1
ANO10,RYK,1,1
ANO10,SEMA3C,1,1
ANO10,SFXN1,1,1
ANO10,SH3D19,1,1
ANO10,SIKE1,1,1
ANO10,SNRPA1,1,1
ANO10,SNU13,1,1
ANO10,THOC7,1,1
ANO10,TMED5,1,1
ANO10,TNKS,1,1
ANO10,UBE2S,1,1
ANO10,XRCC4,1,1
ANO10,XRCC6,1,1
ANO10,ZBTB47,1,1
ANO10,ZNF211,1,1
ANO10,ZNF549,1,1
MBOAT7,AATK,1,1
MBOAT7,ANXA7,1,1
MBOAT7,API5,1,1
MBOAT7,APLP2,1,1
MBOAT7,BTBD10,1,1
MBOAT7,C3ORF70,1,1
MBOAT7,CEP112,1,1
MBOAT7,CLTCL1,1,1
MBOAT7,COPS7A,1,1
MBOAT7,CORO1C,1,1
MBOAT7,FAM103A1,1,1
MBOAT7,GDF11,1,1
MBOAT7,GNAI3,1,1
MBOAT7,GSTA4,1,1
MBOAT7,GZF1,1,1
MBOAT7,IL4R,1,1
MBOAT7,LPAR3,1,1
MBOAT7,MCM8,1,1
MBOAT7,MTG2,1,1
